L,lambda,d[000],d[001],d[002],d[100],d[101],d[102],d[200],d[201],d[202],d[300],d[301],d[302],Z[000],Z[001],Z[002],Z[100],Z[101],Z[102],Z[200],Z[201],Z[202],Z[300],Z[301],Z[302],
6,0.43,6.3802636e+326,6.3802636e+326,6.3802636e+326,6.3802636e+326,6.3802636e+326,6.3802636e+326,6.3801653e+326,6.3801653e+326,6.3801653e+326,6.3801653e+326,6.3801653e+326,6.3801653e+326,(7.656257370864068568402178716040908301411635255303508665849895599472768636348185866429890907255676389847737557500360337830451763636705041117358399005147049548798981770521436840897080375498951269097793492823599109756531408436631060178623483348949596494823339911171039495983562686148171451222150752172372317855587e+327 +0),(-1.486809807886562375797951011779457248215265900710022497831348574747032485600048311056065197935707111621161029549355521022882822567303692154231868273415671945445222117248871063635030431724552219561077177765880663820930110630636705885626631299709644142263094963255525999263336522305336741188192624341201924482573e+317 2.575230128451247666957248368090188487432423752034263855219574682977740177107359419326394699284178838015145562260522193412764897837497853239201945713181580409285475829287479780837755097430342239138886215390091153955367374207714903878475931002227242292554880673654604590394187251165486748440780539522106112802789e+317),(-1.486809807886562375797951011779457248215265900710022497831348574747032485600048311056065197935707111621161029549355521022882822567303692154231868273415671945445222117248871063635030431724552219561077177765880663820930110630636705885626631299709644142263094963255525999263336522305336741188192624340832989601099e+317 -2.575230128451247666957248368090188487432423752034263855219574682977740177107359419326394699284178838015145562260522193412764897837497853239201945713181580409285475829287479780837755097430342239138886215390091153955367374207714903878475931002227242292554880673654604590394187251165486748440780539521368243039840e+317),(2.948085040083356674548459426325286004316456153749006838747788007952570664448390608968237740065327261659622215187624357019401953123276472782968547092106692894223899628841416835135988780949891878299458928196761127113945013758245585938307653718755703222409307098639783629700389035405422965756845532664431678175815e+322 2.948085040083356674548459425277847350368621291272361944140234163770198865010321743985796038416998422413582630383491688120137399428314318833612183048327456977602292148895876738570904380525417315262163952333806557792326289723189091109339693846084840489183923652375360854569236895327347136216695379855949014342012e+322),(-1.076517258172011580114354586427266538781093377500380195698759642168800552404512109887921106712244820343960107840407317470795246423189526828123076611946686992806764212960167137243231592418414542454620807462704058128719085165691017944087475689624489867214193700095785500741606206358442790758280970538139469683360e+312 2.884519299653569338138149956726715821843482732720916806599215079306230619866472711929192470857589758277236711943891439223989492022677933516224225840783256455118693813196335485385806603925142372777209675454959313381191565979298086439156341716145824973753653933731107354892773917967822590379313049723437712408576e+311),(5.779575168513162748958743750731094361883457051823688438567174549352104235150300444883912485880179057646941253437262927316698289269908888971868830734092448731407454430252595024496053290903609994867282823532515696609456317014306130316802011971941423423175340085816359025816664232764980389376552118009820712481587e+311 -2.156966817505457910697602074122916816042047715617937978607600175445899541115475829968764481298951618126747238047254414163845752630020629439631690377045192103432500734375084376215150624786267578990308860712697184445762504809445702296946265918807326997410864388273210601492701544086739343581366767521910532490658e+312),(3.654978820781025234938539126883027185217026854093281248435441000091714236217174937623422001834469724575257604373731666370589799711745355192347777849307402639817357279964091525694336603916811320962399823639414201462350268633184040819366089214543364794941738021391177869191054787990846208737280000000000000000000e+292 -5.021254521602683618983267021064192624848711531522038024254377855826111148052654430589391339824367172815430433907368862152503005464396546188725315542832184311009702783957631218703267455530251411119615291900037085038063859705520437129072631777937588319774765867048117837181333093630428727057043682679454016715163e+19),(2.234692513203849251394779560770802110381131989497408591970190345775132730001478189934503220465335717329221127529590959521191547288011713826290570683868355601232347974273124104062441431820523009947998570093817695835659406921550833009131811949130749985680192536983022267720605361911786152092258795520000000000000e+296 1.290200324054297667870900575351296155630793727466345228423280508533328517806466172274363927740438186529967832730054820837109246238914838091738263861724413623109243593442557327100457551598680017062147287816288039760301809803244894796061922305472718883660850269831646577587646504381182136433697095680000000000000e+296),(2.234692513203849251394779560770802110381131989497408591970190345775132730001478189934503220465335717329221127529590959521191547288011713826290570683868355601232347974273124104062441431820523009947998570093817695835659406921550833009131811949130749985680192536983022267720605361381442259973109186560000000000000e+296 -1.290200324054297667870900575351296155630793727466345228423280508533328517806466172274363927740438186529967832730054820837109246238914838091738263861724413623109243593442557327100457551598680017062147287816288039760301809803244894796061922305472718883660850269831646577587646504611766437355066490880000000000000e+296),(2.948085040083356674548459426325286004316456153749006838747788007952570664448390608968237740065327261659622215187624357019401953123276472782968547092106692894223899628841416835135988780949891878299458928196761127113945013758245585938307653718755703222409307098639783629700389035405422965756845532664431688665431e+322 -2.948085040083356674548459425277847350368621291272361944140234163770198865010321743985796038416998422413582630383491688120137399428314318833612183048327456977602292148895876738570904380525417315262163952333806557792326289723189091109339693846084840489183923652375360854569236895327347136216695379855949019876035e+322),(5.779575168513162748958743750731094361883457051823688438567174549352104235150300444883912485880179057646941253437262927316698289269908888971868830734092448731407454430252595024496053290903609994867282823532515696609456317014306130316802011971941423423175340085816359025816664232764980389376552394710981818124861e+311 2.156966817505457910697602074122916816042047715617937978607600175445899541115475829968764481298951618126747238047254414163845752630020629439631690377045192103432500734375084376215150624786267578990308860712697184445762504809445702296946265918807326997410864388273210601492701544086739343581366875896531965534274e+312),(-1.076517258172011580114354586427266538781093377500380195698759642168800552404512109887921106712244820343960107840407317470795246423189526828123076611946686992806764212960167137243231592418414542454620807462704058128719085165691017944087475689624489867214193700095785500741606206358442790758280956703081414401196e+312 -2.884519299653569338138149956726715821843482732720916806599215079306230619866472711929192470857589758277236711943891439223989492022677933516224225840783256455118693813196335485385806603925142372777209675454959313381191565979298086439156341716145824973753653933731107354892773917967822590379312242678384487615693e+311),
6,0.48,6.7827748e+342,6.7827748e+342,6.7827748e+342,6.7827748e+342,6.7827748e+342,6.7827748e+342,6.7824137e+342,6.7824137e+342,6.7824137e+342,6.7824137e+342,6.7824137e+342,6.7824137e+342,(8.139113097176234070789822585590865113251479688316963312012152281823214150532397241788485253943324400445787067707306272477588254874221416914460538407888504040627070923229297278205440153234461101427437181650223208388192344135779581943348872683134802671862251851518164297879739649504058305174571504211428670354972e+343 +0),(-2.019976588027596461241769468818186432264594118950461011686583887942345618415067382337079549261126362231211478074635321272905391234981552561387764658919120068124645081104561122625027360513395739148954665289124350359532906025006277634840349253377091040578343170073039792687570140265783039008802125607879323450298e+334 3.498702080563423803350095576320814111230154994029279204411779233302763741637836618245859508695603490511673452069214314124551257223966554238739574242601935046547412814526909010844958634395713937610731082319593475533638670763624039171773627363973625828922437378373082208105006000602272764229671667420871092546420e+334),(-2.019976588027596461241769468818186432264594118950461011686583887942345618415067382337079549261126362231211478074635321272905391234981552561387764658919120068124645081104561122625027360513395739148954665289124350359532906025006277634840349253377091040578343170073039792687570140265783039008802125607844015831660e+334 -3.498702080563423803350095576320814111230154994029279204411779233302763741637836618245859508695603490511673452069214314124551257223966554238739574242601935046547412814526909010844958634395713937610731082319593475533638670763624039171773627363973625828922437378373082208105006000602272764229671667420800477309144e+334),(1.083135928100459033225016979445559805276883883353340282303122416250525988112322224609248953828606564982685273184296509284735983381959244422765553440287607968183885762126610296825323581708394737424310104989624314030138391133230587612559625642990837368793312235166217403544219011052193632391223888325129953921434e+339 1.083135928100459033225016978315510393490316742003048618386050061054263643115292521750169964202685582601771077752414533327834413415019145686974774154095925412035958673102980704621340293489264830213388523751788391296621969053662536199645570987844878141891673593198605203319451120826546926709013457087073081069902e+339),(-5.199222617794139517963527469084147461306929701722173558732081957641115169220588356429003477824105251929045647791566131111564054546695166641595147851105896482268523772565021102269035301004242973207080622923735912601857478465921192680087547775428651922881776380603258704351924017511437577059156230292935754675574e+329 1.393127501707567432710321535357474259228803373969169587303972796854573806968835795926500461240226573188883042832751048951668182052199697128045079748718950284745191396546180184345449537065454083106414236710350981595279535153287474960864428180934841287013905867107076567825006682250464185413399746253476229235533e+329),(2.661770294802039984485527884391457383727392392254275123458134912134250205082408440945907344797360687109105874253211596845454470187847352415163081831535918241308700712039041014508175046925193605529674728045656046750583677854206924998480006480233279094666268742496970831024050006070478150589584812411620369418986e+329 -9.933861978278801910644219352030161462953105508414453796741763034505077479462402941437304679596689012905119824206300147902969627865140175815753111195359575200773483147369308430066822319079039328571665127903935318265687165779211944884498899839726275251918249691580594884979324264017109829483397962875534783049880e+329),(3.586746379682146063063249401815489235039833201612771207311581559220630100611998555701026232718252431576297849341636861471688142860605679374408852322850982181631894823175132852667983000071075182560315917529787624087900116119816631205444915153165611623279428541070820711455593208887694679555093212421519156917043e+310 -5.337757753091902143872259038517824009253534161537894056170205330671686004742249251908172224510182119289355221969125189227038796417056854821581078274989314787601402101725690072321373847244633846230393981225847089209023223018284208753323480677108161380190143777580082501470031087026469415345853451597953957733279e+35),(5.443050582792869145278162783068270517391997052238373880334210832905951738050392203377681825127670691930466447652343904240238543493093790518120592018561917317504617171519545061954457823831344065163127731676466794460015585938778922325142903711577819671657310582736784661428363942021449191801775296766312844127921e+315 3.142546719188230257785311661014296883807471464436461327158025135303956301539890851864637006980332798029729353430387614914308814077934079913282494912883551453503600715167388787575804600842580163748515433999372812103660547536511003812164570100906916325367012146794417718421182388987196661283330122907144499315295e+315),(5.443050582792869145278162783068270517391997052238373880334210832905951738050392203377681825127670691930466447652343904240238543493093790518120592018561917317504617171519545061954457823831344065163127731676466794460015585938778922325142903711577819671657310582736784661428363942020909192928487674692945672509682e+315 -3.142546719188230257785311661014296883807471464436461327158025135303956301539890851864637006980332798029729353430387614914308814077934079913282494912883551453503600715167388787575804600842580163748515433999372812103660547536511003812164570100906916325367012146794417718421182388987528968282276351875370451080365e+315),(1.083135928100459033225016979445559805276883883353340282303122416250525988112322224609248953828606564982685273184296509284735983381959244422765553440287607968183885762126610296825323581708394737424310104989624314030138391133230587612559625642990837368793312235166217403544219011052193632391223888325129955036521e+339 -1.083135928100459033225016978315510393490316742003048618386050061054263643115292521750169964202685582601771077752414533327834413415019145686974774154095925412035958673102980704621340293489264830213388523751788391296621969053662536199645570987844878141891673593198605203319451120826546926709013457087073081568363e+339),(2.661770294802039984485527884391457383727392392254275123458134912134250205082408440945907344797360687109105874253211596845454470187847352415163081831535918241308700712039041014508175046925193605529674728045656046750583677854206924998480006480233279094666268742496970831024050006070478150589584814903922861515703e+329 9.933861978278801910644219352030161462953105508414453796741763034505077479462402941437304679596689012905119824206300147902969627865140175815753111195359575200773483147369308430066822319079039328571665127903935318265687165779211944884498899839726275251918249691580594884979324264017109829483397973675512248802321e+329),(-5.199222617794139517963527469084147461306929701722173558732081957641115169220588356429003477824105251929045647791566131111564054546695166641595147851105896482268523772565021102269035301004242973207080622923735912601857478465921192680087547775428651922881776380603258704351924017511437577059156229877552005992788e+329 -1.393127501707567432710321535357474259228803373969169587303972796854573806968835795926500461240226573188883042832751048951668182052199697128045079748718950284745191396546180184345449537065454083106414236710350981595279535153287474960864428180934841287013905867107076567825006682250464185413399738776568752945381e+329),
6,0.53,7.2033276e+354,7.2033276e+354,7.2033276e+354,7.2033276e+354,7.2033276e+354,7.2033276e+354,7.2022903e+354,7.2022903e+354,7.2022903e+354,7.2022903e+354,7.2022903e+354,7.2022903e+354,(8.643370720486683635238094620342496165733115829661168802798043057814931043189324443796264977136997451174686443046435706601777790896263660016452690102529456385733353527916354560868235965433194582060170332713438763507852568705119140857828700832231438906428559391751655025073938026231443269667361529339936714045210e+355 +0),(-1.635488621855114623513650377165527500347845178387116283414294345559304008771514874526500530839778261096167403079547675203297936224436814696368392398992781451669617920405601707536572356244410642626002868888143250373228790422006033040443929901283888430315777166675678815671652484905969512462790426569250631394173e+347 2.832749388253861461530190046897738975051357451578958364324573764116361746006942476769485737918387628702309181617119599761728291697528955319980319707198452232528519721412763370953622167614207868911202854606867393122820452948465575606413394093383812835998090089427292419960880453727738826916694285584567489462276e+347),(-1.635488621855114623513650377165527500347845178387116283414294345559304008771514874526500530839778261096167403079547675203297936224436814696368392398992781451669617920405601707536572356244410642626002868888143250373228790422006033040443929901283888430315777166675678815671652484905969512462790426569246292561187e+347 -2.832749388253861461530190046897738975051357451578958364324573764116361746006942476769485737918387628702309181617119599761728291697528955319980319707198452232528519721412763370953622167614207868911202854606867393122820452948465575606413394093383812835998090089427292419960880453727738826916694285584559268515566e+347),(3.111907299528503031711450345061949838598364010637792996939257591839582025181813397406783615042793250293047010687445932834632684862847508392994746897303948923257261091374033909302257837313159979477630511239868195721728528047216207867999361710535034197274208966697562467821609481758613709235360417438596371194813e+351 3.111907299528503031711450335581072777329743593207736394288953386256059319289278465471092857766044473001573111683759733575712418849742121439032228073529435782930911284278197264779105657204063250303341190105062509844588761835075687236359235949727432773734102409673247503907689712056447244992988404997591592857946e+351),(-1.163564977878413137080704567915592867126589345041623179866670622039748942001313740866751078668682222902955147052141505144026222882903199919827809727320367720857977458055726338008820595757370401977209974793417215254868513115480430519435632886169283787208029445449187619495069969384365420503732116128695622505166e+343 3.117762961636579567425785317164082700426141931370354950354718554198841848598418462421356295041010097544421933112002120332336330153093094419374440365538588363510872267342942190546331595530157270628013216965197213106848863872513713819671241090352723181199639860344927120377920748307755894595067676023640289079721e+342),(5.742638989903087454292640657895263522249057343371519598552187647853449757239287198142181835549649812667141110904859317964012747349399543972038029118261150771229516003222201800381748716278911036383720697298986649949604169411325710753848477065818216236094802637955141955653879465702883720249812944655961517055349e+342 -2.143182047984433931186568198670515524867538082442925896399854988436519217757752865455609480493243967968169009666962290326459462364837485743213841818226885404629993508148151347325615429153587237715081057596129776469429487554413324043674136245043801430441362465934565305963377962762130851559433542331513261137570e+343),(1.211167049979809824875958264257787864230840027133325031441411936430060080298516736036589979774313926697374599494218824280794535068300817219961098987907229387070090957986364227299364940121071663551200082572503444966521414094756106250563452906156719186229068351589938659329434668032405646025455532302623217392991e+324 -5.668021309377801303155039946159875729893364144137925329571524135245959810687577177516105386707555841301728253223702943514152035452804875273921843363067479168863900324408714483367252155130412474152351413134216314338252147431937332494672689715793201121753159254904780194225405245227373030253635116844641890802447e+47),(2.637386435337550099091120955639357422186412828179151768795385880184661400225431282395631867428571209733597073782810700523065774940115226946120886039944938827346513646403331956023794136169909486560635587750384616411845654730957301509166057626533615242312923569351830397657387598218229380310419575061534781135591e+330 1.522695768399206724598800917553776458603988260913670418592459217154064109975548209782976843130109292170445337038509321024047479726418517381836337112115093621564526104377842895679068120233770894515184439892662859646724066164019160650856022390117233598939615196304932674024921316945297136445281533931387204992402e+330),(2.637386435337550099091120955639357422186412828179151768795385880184661400225431282395631867428571209733597073782810700523065774940115226946120886039944938827346513646403331956023794136169909486560635587750384616411845654730957301509166057626533615242312923569351830397657387598218228740903453242791508067023477e+330 -1.522695768399206724598800917553776458603988260913670418592459217154064109975548209782976843130109292170445337038509321024047479726418517381836337112115093621564526104377842895679068120233770894515184439892662859646724066164019160650856022390117233598939615196304932674024921316945297547492617033247832949778761e+330),(3.111907299528503031711450345061949838598364010637792996939257591839582025181813397406783615042793250293047010687445932834632684862847508392994746897303948923257261091374033909302257837313159979477630511239868195721728528047216207867999361710535034197274208966697562467821609481758613709235360417438596372378983e+351 -3.111907299528503031711450335581072777329743593207736394288953386256059319289278465471092857766044473001573111683759733575712418849742121439032228073529435782930911284278197264779105657204063250303341190105062509844588761835075687236359235949727432773734102409673247503907689712056447244992988404997591593406009e+351),(5.742638989903087454292640657895263522249057343371519598552187647853449757239287198142181835549649812667141110904859317964012747349399543972038029118261150771229516003222201800381748716278911036383720697298986649949604169411325710753848477065818216236094802637955141955653879465702883720249812944838649221721711e+342 2.143182047984433931186568198670515524867538082442925896399854988436519217757752865455609480493243967968169009666962290326459462364837485743213841818226885404629993508148151347325615429153587237715081057596129776469429487554413324043674136245043801430441362465934565305963377962762130851559433542445693076554046e+343),(-1.163564977878413137080704567915592867126589345041623179866670622039748942001313740866751078668682222902955147052141505144026222882903199919827809727320367720857977458055726338008820595757370401977209974793417215254868513115480430519435632886169283787208029445449187619495069969384365420503732116119561237271848e+343 -3.117762961636579567425785317164082700426141931370354950354718554198841848598418462421356295041010097544421933112002120332336330153093094419374440365538588363510872267342942190546331595530157270628013216965197213106848863872513713819671241090352723181199639860344927120377920748307755894595067675155873691914497e+342),
6,0.58,7.7024145e+362,7.7024149e+362,7.7024145e+362,7.7024145e+362,7.7024149e+362,7.7024145e+362,7.6999082e+362,7.6999086e+362,7.6999082e+362,7.6999082e+362,7.6999086e+362,7.6999082e+362,(9.241393777703198488425446493154035128975503284336461451563319930167469099669654293213230274936095112946233619508406232873657565122001423749093268881076795047180910166334598052464828608964191866533659359969112629077998286189572316663316961725671594193710004961889391410682841872063767768329584697182200209564222e+363 +0),(-9.176313739886334681803572250685236039185582154169655287778699254080328454672879062626123561562454456413488106927541346451714815804231850552908723489062008694230214902848513517470706180154653538453560022401029008988940273676247611596512852994501598371396777665544570307384529037229632851303434660895668829242550e+355 1.589384162367551059879522284433240926990530369155767404102421031891897126940613363775923615583971182714993655210175128636877372392548188549651686935195596402608986404957631732084028416994784290605817702151321577965447109620119007909304298294409741007337796273995150427024776268276549019182741433513372928093505e+356),(-9.176313739886334681803572250685236039185582154169655287778699254080328454672879062626123561562454456413488106927541346451714815804231850552908723489062008694230214902848513517470706180154653538453560022401029008988940273676247611596512852994501598371396777665544570307384529037229632851303434660895663005759495e+355 -1.589384162367551059879522284433240926990530369155767404102421031891897126940613363775923615583971182714993655210175128636877372392548188549651686935195596402608986404957631732084028416994784290605817702151321577965447109620119007909304298294409741007337796273995150427024776268276549019182741433513372069896002e+356),(7.518949796831917728897359702647567051825525239022739495353114585046643295351711629468989792648723895593323581566486653204189118101603200285455959872322831339707250776647630262047175454833454606319331929429144709632476330383888404070683951076404464115778094655350617239732914716309596227244585783642961913939624e+359 7.518949796831917728897359638611669364820969594599696376621830978512198089532402586797310847481013247047931827695926354950960592403389182562200568064418700548568385202751502995303303200998538958717541683054441907401222187699128231837092084321883695300142955730514300050268089083448979297899735840843517394961847e+359),(-1.500607769918086806944292138804980455746319323256274200383579858355250478868386940262349303039052980058279393724009185316961592944951036724117173445976268583565931881393695804523664125096041172216621406505204777402699256860381359717568798040163952615881753141762309070900574934153598327234640963665020309882741e+352 4.020866401054193492274117581305618981626107649775342671394214919187617609436412307276553351612531738852135438152420391303421178736296621755177276540267316428597198012477957170612989037891852529638951401408550762856764656195019368482129579314054714491705961921785488550202966278541971357569393612053546888089098e+351),(7.191750215662668042855339771291491131089322926798142234828064695574194379565544198337442295636257020362281419051583341196430725694558701286474387527242842120757907972847963785516553482183754111481226082435160830031100062844323895863023864794590939338492398400392895980701356250646669265886359895604959265025448e+351 -2.683997720019750770752298883889513062478864397737219206183025798430173261816148742298135898470985008930493414314400692461589580604795637363912997257323907171822489940054957509588782897553077971763089969636520925923739579425301488943515581023300664350485545924937299126808857842927604995259515234772670076651956e+352),(2.022841520194149635974126123275597379390435827358245068705717381210795723935453136690029897853573147406640891335793850661260292102329322802310266807213816687835912998804253472480157861758797036002790768452075774686465098152264145252104895737052583984113181156727496909236488193711867499642852919852487436153817e+333 -6.059251298306709148306851106513211552395489104689219327614853985947835951678144515151669459273633615883604779716390306816271458214651341109813837121379959497998757578785575907687740182656394727091560782012285685730813221797464928327119229011820545225965470136172307436578793154194890320775641318095626452208582e+55),(4.059723741360997451705328120812280278251715973614769642972470545583122474684907858975358694824444000014859723492402207358575881943111841996407870165812471791663109929260457305158083567552841361880090627921146069047041463117727661665943728613414333125410971310268920305186637187186114539235758060164553588867377e+340 2.343882594910290629287098080389054217906800819215205573707305474575656870865479844415010217926748144654983478638314615135109320071252665107716711402561649894678091393624098488678814254963928861463119078065285637475349940832287402857174309375057246082325779487849119238930356702715207985483396728646508042192478e+340),(4.059723741360997451705328120812280278251715973614769642972470545583122474684907858975358694824444000014859723492402207358575881943111841996407870165812471791663109929260457305158083567552841361880090627921146069047041463117727661665943728613414333125410971310268920305186637187186114533105775896700998155433989e+340 -2.343882594910290629287098080389054217906800819215205573707305474575656870865479844415010217926748144654983478638314615135109320071252665107716711402561649894678091393624098488678814254963928861463119078065285637475349940832287402857174309375057246082325779487849119238930356702715207989161386026724641302252511e+340),(7.518949796831917728897359702647567051825525239022739495353114585046643295351711629468989792648723895593323581566486653204189118101603200285455959872322831339707250776647630262047175454833454606319331929429144709632476330383888404070683951076404464115778094655350617239732914716309596227244585783642961915205550e+359 -7.518949796831917728897359638611669364820969594599696376621830978512198089532402586797310847481013247047931827695926354950960592403389182562200568064418700548568385202751502995303303200998538958717541683054441907401222187699128231837092084321883695300142955730514300050268089083448979297899735840843517395697445e+359),(7.191750215662668042855339771291491131089322926798142234828064695574194379565544198337442295636257020362281419051583341196430725694558701286474387527242842120757907972847963785516553482183754111481226082435160830031100062844323895863023864794590939338492398400392895980701356250646669265886359895635609175842766e+351 2.683997720019750770752298883889513062478864397737219206183025798430173261816148742298135898470985008930493414314400692461589580604795637363912997257323907171822489940054957509588782897553077971763089969636520925923739579425301488943515581023300664350485545924937299126808857842927604995259515234784317042762537e+352),(-1.500607769918086806944292138804980455746319323256274200383579858355250478868386940262349303039052980058279393724009185316961592944951036724117173445976268583565931881393695804523664125096041172216621406505204777402699256860381359717568798040163952615881753141762309070900574934153598327234640963663794313450048e+352 -4.020866401054193492274117581305618981626107649775342671394214919187617609436412307276553351612531738852135438152420391303421178736296621755177276540267316428597198012477957170612989037891852529638951401408550762856764656195019368482129579314054714491705961921785488550202966278541971357569393611967727137800609e+351),
6,0.63,7.6437062e+366,7.643708e+366,7.6437062e+366,7.6437062e+366,7.643708e+366,7.6437062e+366,7.6388048e+366,7.6388066e+366,7.6388048e+366,7.6388048e+366,7.6388066e+366,7.6388048e+366,(9.169507333149853690555683725433456698207003944830464086563901200738932009751449155430637231348483380033984380625332108587677063860692140002591453342991488422575123920937075861247148095410626807842512294986816709791551698873551074724762770640019646833802359164956037053587938972485261776633765536568152414133319e+367 +0),(-3.610900621806001349716932983714487808612724134367667112172904364624336576799888647800702294117360347827802404195206322227696117022291749002895992568895149370145972649644879028179740657157761682658635685224351502011868493816129954992575319793887448661878511945884736202932582520636142099463987287028822269485667e+360 6.254263338050045808149874136619705435563425975830531937002321967595754604782645625144040231032467836713739455613226892925820415779072608795926214652753048968725750856685717089471212317846307370107407029703918367074008276785349573876222934647671279746470591592590706124204431447482923119762996735069516638422463e+360),(-3.610900621806001349716932983714487808612724134367667112172904364624336576799888647800702294117360347827802404195206322227696117022291749002895992568895149370145972649644879028179740657157761682658635685224351502011868493816129954992575319793887448661878511945884736202932582520636142099463987287028821742209122e+360 -6.254263338050045808149874136619705435563425975830531937002321967595754604782645625144040231032467836713739455613226892925820415779072608795926214652753048968725750856685717089471212317846307370107407029703918367074008276785349573876222934647671279746470591592590706124204431447482923119762996735069515784736627e+360),(1.470414882744265734001996194246896606865485727205915268822353116063345433109247942645795883774042505541069194153464830470873104267325510344983504639256369732265492749693284360757925818403926025560165194593816127498915727284790052489489726185041260774508780230991363094372685407664288601291919368448584881475481e+364 1.470414882744265734001996160607273916675233688034998941321670585059635714521992080555938489552133844638051912371077307732840838030691417033033748361062908714275017241994677282771551335485360353528114919073527739863489171536332644243717237965925751163284666935540362348292761798903987868143521157016453388205589e+364),(-1.179981664308201208015656963495339672131754047303760399330211087652378931428585314771843348191799692515262794094450856180986905680910729511766221127907568593644087758671689814829776237488307429079488271830916285335064272760563856989033697588554161416156765445559189354094240733414563936844470415779941736340972e+357 3.161751340349146413657592114146050295116239412791653944265163804962187388423292491113381762458055108079542710716053495703763575271586349426812503352284203946612303683844314109336521897881223119315174413939423629896712059396689899414944557748650027624952996049981862985614680029797572375523710295038111891455965e+356),(5.520683369308595004414364660989262191577957480478004697580198081030066417481630696588639758623839886956798189082008904897159739785923607504998569699731650515925460529681159006602301048041812983994382293715826245751963099360732995702534527580223470150543949603752001829698907011589639949969467248771944951963429e+356 -2.060347082676021243181505573803722254915712037713194141281457590916048035188236947787190764683563045713078191720710327258959884516454259629735684026455636903634315427426350215640357964357397760049279013952598726860549989921411572030151392712890905903940691761794991370244022488452933404214515470922472987659576e+357),(1.938303088319151447156470591822069274975604402176737298173523845905770101028668866577010242578310856658180472419973191205209571206803001063981679980905170401302742436367626659085173437857179526457476120947711121074790967728787804419153423237627972049437330117110031670901500642402325398908948302431233409330588e+338 -6.010506154416243764295199928463361961618256865788026037153951417028858241376592110343166046483619103472270258633008928460385983408829145588495748989187070736994650844880087657088175773045425261598012687029567698200547689451307976883237499501488638618891423268107679756611842031972832986791721314649943917027865e+59),(2.456865386108285358116854856743528728414613728519753187325526522555857127858302884358484066309759950425089155826819167233384627501586399145456859690112518493420719583696925102106947157393899475010040239613150736836217400506035909258170227765976929598694829588089854293432699875272516784420887006605544887942939e+346 1.418471892032293960713138868899553412033025131396870391715438689056884226781843615735047585945174784377833463121539653528795175976785380407576670212999732880231832000594208906664494819674598697239651928632093450712649147953781673808506581308639263189874368344141072506462014749212670724258830454050517190544075e+346),(2.456865386108285358116854856743528728414613728519753187325526522555857127858302884358484066309759950425089155826819167233384627501586399145456859690112518493420719583696925102106947157393899475010040239613150736836217400506035909258170227765976929598694829588089854293432699875272516784363137670639987424915649e+346 -1.418471892032293960713138868899553412033025131396870391715438689056884226781843615735047585945174784377833463121539653528795175976785380407576670212999732880231832000594208906664494819674598697239651928632093450712649147953781673808506581308639263189874368344141072506462014749212670724299003905156991947432624e+346),(1.470414882744265734001996194246896606865485727205915268822353116063345433109247942645795883774042505541069194153464830470873104267325510344983504639256369732265492749693284360757925818403926025560165194593816127498915727284790052489489726185041260774508780230991363094372685407664288601291919368448584881601062e+364 -1.470414882744265734001996160607273916675233688034998941321670585059635714521992080555938489552133844638051912371077307732840838030691417033033748361062908714275017241994677282771551335485360353528114919073527739863489171536332644243717237965925751163284666935540362348292761798903987868143521157016453388265850e+364),(5.520683369308595004414364660989262191577957480478004697580198081030066417481630696588639758623839886956798189082008904897159739785923607504998569699731650515925460529681159006602301048041812983994382293715826245751963099360732995702534527580223470150543949603752001829698907011589639949969467248775460128935246e+356 2.060347082676021243181505573803722254915712037713194141281457590916048035188236947787190764683563045713078191720710327258959884516454259629735684026455636903634315427426350215640357964357397760049279013952598726860549989921411572030151392712890905903940691761794991370244022488452933404214515470923703299599711e+357),(-1.179981664308201208015656963495339672131754047303760399330211087652378931428585314771843348191799692515262794094450856180986905680910729511766221127907568593644087758671689814829776237488307429079488271830916285335064272760563856989033697588554161416156765445559189354094240733414563936844470415779791085899323e+357 -3.161751340349146413657592114146050295116239412791653944265163804962187388423292491113381762458055108079542710716053495703763575271586349426812503352284203946612303683844314109336521897881223119315174413939423629896712059396689899414944557748650027624952996049981862985614680029797572375523710295028319612748762e+356),
