L,lambda,d[0],d[1],Z[0],Z[1],
4,0.43,3.4850803e+154,3.4850803e+154,(6.970160562769987570361581797504599240587074751412041569786338621065261649998831764019163356449524470090194516096138731613046146571873841103406275084207278576521667818122591014986309720701756160555075877427186800357412370611598490776821650649907566519857942591951431761467875427317762511045215295989382281931571e+154 +0),(2.834780948465479148304881350340090625712727658880987572309585679019326277246766033050133130686564702098068055780251219876531951648388142103282555447996323517239203371873491649125161477604489558905771470857285740095754266129593273195163902251695206960719303332781135512053508502939495247586301649662446895899514e+103 3.183214250859753110499046673773459780336403035455572323738925907113111871059422923972250698941583765961925878628493530013615055683369993371591135723085713423086268232192548242662851259473355081434494169665634037097903670309738978208460878666566149757026480371005292188795627865153774867021324762917894448506725e-154),
4,0.48,2.4819615e+162,2.4819615e+162,(4.963923096966050408207360343212948720810437814718999262760242419304131384275204340184302008383256018475977334704005682297950888586642005605729972357069445145849103666593897539756299682180143658831987716668674929748942923953689391560462334149710111692813278929490353417476719111141939832868610904143836717999105e+162 +0),(1.697234156867913386673849702580806239000895319704704174100779644664200555890723630987300096209144082840001872286733860679035504239875347767640580250380376095664156827501184226960857482773490959080174179353483868480775265703447275895679628658408570331435766971613201102235180124903078791495200710523885340277848e+118 2.266982316997687483429437029173151338042039403864036090512646990655705897436370647307514796777211085309642147858750489031925970335282141003633711042506208784961438767334954422285062421328330059794112773466543038481486416015831186797744606289600272910759769269533833922837641599160798725540541695013896977132273e-146),
4,0.53,2.948244e+168,2.948244e+168,(5.896487914218224706840860492863187521045568017916539105680086804331280260502060857246932626663219731420725142989721185509519624020889840008740520590864582150235486019314715654332978349753055210410601651683010935379655007577232793215072116845651428939311788075603754057881692539001389642184536628927265996020751e+168 +0),(2.443884517643357242043432852633547753499354202190787718704588942886209150153069258236074932923451080242548948299481209121930674602881978986753118434842097556579501434959381334110480476431785115385310074052900753307737596830988677879082165937211420607375495482466970564275305248179927389734698480305602745005173e+129 2.692876898534819230094142687163123996743874932995381994917092979839596023673855188566557235632933075222770726559525058799151356790594339243305129415434633379033467161656138865516017096409972215011624943206816688868899584592031989881339712280348260602042359797593416142755930146322150674815389084576987046080834e-140),
4,0.58,5.7428125e+172,5.7428125e+172,(1.148562496259323562148730917984053985630722741967481910336862719510737132748980675787513168666588782291221343110133805238229551090289521577860045405694737270362134810003692372044956362075880962716371575693800465921589628089293097606263118234905513235787317365883505242030387086838384161405388103571885186115685e+173 +0),(3.898801023335200604571616757817593748295081724903743294958452516440366722215208403011497965403475710886552652806007116962045934384106335912227134907034190649759333477733539262764052840626291416952885615667967498198939899595941337455305700385419691213872006144088968259115349799013824101422112275954315955272742e+137 5.245389217609019244322170106677538531250604839496404087075829072393541302718373118039212004831321468034618382785820701609067970503309949828244593996201148968814298137255635025850369717279519767526441479079092447574397616793423352252629141405724845090908779723171512551425688640802243548346686406711310726817493e-136),
4,0.63,1.7517779e+175,1.7517779e+175,(3.503555752032191309389619773503240544999075720378740963596454541069389920130975847170218376039480632600274296881690770569481287980429699863913716547663739483583635948465908145072881678888348718123275675870346136919928780833592409116356020515899869631148700367831476622833328337360825536759971919221967440760094e+175 +0),(1.566062468164646686285997641065254135613808363955853689675755136092187862177888267803512011770399295797126189043483414339352151832786725141873695099011693806601160496364632111325128117018844644746646905134854111380019994543346404387178236219021387502497092172602513161104707287977344345748801273302499141552116e+143 1.600044718929462767918562408040282524368280176799243001754510148168877585935424417335322163333388648522413167237448575990730164672111301107900586401280341056939008793394565437047765548897266537010394234054476533605249549457220423439645605229981540110622296788122599916184055652773744653428991866485285816366571e-133),
4,0.68,7.691946e+175,7.691946e+175,(1.538389209009745428971933277633458420503444374676482284605751897903694016495635940997463405480017340364745902486983821311296098635570461975249605996415817559521117050061748492942520162055162032140949844607292947384160930826192517682526096309191904276866313483114024916971908031045533589878955484675296436539295e+176 +0),(2.454024772841724150160693968954405682702534310878297233508082137132338850543245243687739657627438737510151308681939825934489158425072919105826339919025896201625427506819615536015299940279192862205713071901960504116605983909390160940520060440298010972867753798243207432064910036128071903013931946702904110229070e+146 7.025695332823977402714433503569417330951885205831968450732302097300794140650864351033282396236902809733550340424908886806266339380832377422219777034357864614080364804643005390828933993280793480518005409434379192642851614286204226134220973504551292380604183004117027901845664583972822481181111172603801286945372e-133),
4,0.73,4.2762418e+174,4.2762418e+174,(8.552483550712924994577046940210484344803867118094840409692628276505626674685222509921561968629636318708004837829540326156169198349661773999742068608992461686121841727774405522643777444317750416202201203860940373928754714662338174392751883193772263913561536178160299482495669018973445129581240748836255925064989e+174 +0),(1.835504848182444896869240254946653673486095188831283891284899775436878994395479571148153587404947663657958268293002747959877259486861121474631227923162138456616409738477823805292659861295630002090497567554009812632512870235831605574225690247489314910175378462208566236712744840640165990261910336262000202661186e+147 3.905847974907174088816308318373957940747653921292359764932402500392924122417541513070381968388845339329975591523775512855998629881604327611626291969951336176517993375651175216464088773827374671520099712442686188890431057817983686270584386679831393555215604841142435566753658683512089679837192259668750241086549e-134),
4,0.78,2.5186297e+171,2.5186297e+171,(5.037259455750683355215409388913347758398299014677885907459234346197630183028250535888912424649614374110136002480000163262873585461938315539876602635250488498311590107272834371472554313621341482166067498543165649361333794583429072096253418872607788908123677485864259274728938277000854915320866260612228319155029e+171 +0),(6.818870229459990487552083329411895838463179039217461664233811479254741019308125638202313510105166895962725704893002421212528571733279197189055565204782260042480128844140645608690030781257091933687885812603079983864927827212668376697524164168850961170646766471070699767158183445190589553445617492387915628149549e+145 2.300474420986843613967419729630170151898399150573162460345482923472731018933053862895351065387742517261474450765123742094262492244502505114163094244652018803813539062839303993337433390796511181937167485283397339518745095755552176731687559161275576107368653069971024474889373131503852670775525318500740915000043e-137),
4,0.83,1.2413713e+166,1.2413713e+166,(2.482742550754703108658548462142736524467314648028725206497394679945914423970477692273454777692802086716396889822967642939968946864199188960679639993559061617092475798517046322257530568928202817237548302012390967219832504437190813619729598466938024167498687514326262496491800536557832108759511932662049413377130e+166 +0),(1.154756999904637920818378326341722299488325486328493005162410453469223695840408813388795700870544595144671386338180775344334999072916680210384730147693364473210832868345586693725737459657521753145584208741066441595696626836664885708256976224580086986183081652803357881043539817096561810629944167430700937697143e+142 1.133847835728696672796732391953456406091303410723964087712604385617432689736199356880489268431164385268222159443938366478590563600584479236734886678861159818963511411866830034014156834999889796272364892829401139122312279822656707804813898188714624053514251806234681901423064806244490194403037363324545894994916e-142),
4,0.88,3.7737997e+158,3.7737997e+158,(7.547599377033370875434174067223828035449846584006820866888449052737359249787239888496518367186232954121711888085370840906397318008274671585980265930313962796570571820671091041804301636008464621614507577694625963570424106797563038770257556400182821128652450269774598514263566852080467726903073471420122429595825e+158 +0),(7.316919036272625011220861626549322265336716954441925974931133041979702095318848910406026207442033868865165813222713911515596542624913044647695753541607070740684564415661771035268557400022224769095622379451683865221501899169577445472028352134938551186761877657366015713136702677107980977949394221393741710862869e+135 3.446925745883374523780789456446912504443188333336832826178085880194900564206699437909242709096037645218413549500225608636416221855782114316946841782896979674776812204671225950897546488789029392141672645628315184258044894888703605060882272677035100666018349913835389634254280374796312437403697659398159145125604e-150),
