L,lambda,d[000],d[001],d[002],d[003],d[010],d[011],d[012],d[013],d[100],d[101],d[102],d[103],d[110],d[111],d[112],d[113],d[200],d[201],d[202],d[203],d[210],d[211],d[212],d[213],d[300],d[301],d[302],d[303],d[310],d[311],d[312],d[313],Z[000],Z[001],Z[002],Z[003],Z[010],Z[011],Z[012],Z[013],Z[100],Z[101],Z[102],Z[103],Z[110],Z[111],Z[112],Z[113],Z[200],Z[201],Z[202],Z[203],Z[210],Z[211],Z[212],Z[213],Z[300],Z[301],Z[302],Z[303],Z[310],Z[311],Z[312],Z[313],
6,0.43,2.015643e+312,2.015643e+312,2.0156122e+312,2.0156122e+312,5.3607814e+310,5.3607814e+310,5.3606802e+310,5.3606802e+310,2.015643e+312,2.015643e+312,2.0156122e+312,2.0156122e+312,5.3607814e+310,5.3607814e+310,5.3606802e+310,5.3606802e+310,2.0156122e+312,2.0156122e+312,2.0155814e+312,2.0155814e+312,5.3606802e+310,5.3606802e+310,5.3605791e+310,5.3605791e+310,2.0156122e+312,2.0156122e+312,2.0155814e+312,2.0155814e+312,5.3606802e+310,5.3606802e+310,5.3605791e+310,5.3605791e+310,(3.310750385962903785341255020275547279919923996303289488438612955718991520782012252642092682324079261659761381025309148785374092072465152786431856384744932317521267673756908946227859980120094532579736236527575990066511178648382235415279835318613671754463083082111754117953348772154600434262309809238518051491126e+313 +0),(1.273669752012565896872442118329794245882115291324275131760790572974216888632329377277368888725885569443454414052341285608257915795580510018669698204630149061437632044591501704352505885013910463718714082618397436699347659237805607846451765692114749817430378976442912202509364846192914395344526906810187926839780e+308 1.273669752012565896872442117921766208099490564989835165238753026243923858406180777883831435259286728647275001693148864021901494716313438569432180934179512680153408251160528237938494679369698553488933581936270684265205709776878741857242861573329307891639049522414719817752563080197478342493846862114464722206720e+308),(1.461454805005574291846470706473940987062219731448431596525507967661597984548025453685230203974607160332079636007716697304573037028540708656632818598545256194182636188090059666942895861995180909498921503193145809528559303162121691587909899237526854550542244360269474909188519459840000000000000000000000000000000e+278 -2.171311613054832278855658789450470448978465449663502612393456237944520745612260884161812993005048989134069423283962469749093677573799720663923862400867894367861144850548105841068743668244904016750201102578679061266349974057187003279038279631724156020578452823541695510606121816355429028892440863218825647298187e+5),(1.273669752012565896872442118329794245882115291324275131760790572974216888632329377277368888725885569443454414052341285608257915795580510018669698204630149061437632044591501704352505885013910463718714082618397436699347659237805607846451765692114749817430378976442912202509364846192914395344526906810187931415720e+308 -1.273669752012565896872442117921766208099490564989835165238753026243923858406180777883831435259286728647275001693148864021901494716313438569432180934179512680153408251160528237938494679369698553488933581936270684265205709776878741857242861573329307891639049522414719817752563080197478342493846862114464722867200e+308),(3.139208618285838748057120899669517456441572792433800718670795826080114815396569826352724650165564977301098712877457061961841625919101659114736728833492057187115494363212735711962583519573462430837229058081502925661804422744988448027095895856525773503627203878806201052247909630970927586292087334302582782177051e+313 7.834169594370159949305367795578191850726083353107877787231478173662229013623458179476755386675819579264358042420683825263384118527130227271031068661552233029506990330703542671082683753663230822197458808414931506754174247265219432829805208588830278161973360754388997178517511412308645470011253084711947003124167e+3),(1.192731785505317718773151348123648963656518052345984538793034126547354083895647022718809952588236755935676954749381564779251394945102055467027224855323404306262903929641474698310201574311136961641221866739754629924107084593499032598288967276517856554581918348562142707595486831629832160345311899548603425206890e+308 1.192731785505317718773151347663651946654721575861267422168315111934018077347187057120877295246677300357160524807135680977354004710306616774000597829735970777853187027686036984942271509489736946227114696223211457331131490117786782573619168687962586203957778298328972328397373330177940911432585526533362473287680e+308),(1.602086702505875052828058209956944090971186546265308230346003427336038995472346201009268471106816443623124466752676900239242532230039433199588163137589484766219214810834118823885182808409068729660244435579146417495788524051337841667842339776235861428015337282936443096291827614720000000000000000000000000000000e+278 -2.249653308998533878348712467406252471988251027358183400452160371801668915118676668735841008973392710799993404138900187657998085103323562553449718764181139392935320564865493198939412491250709408902878781173057278505355763972316820824353117838028994156163295539093593268647488047156437723293195060719992542161331e+5),(1.192731785505317718773151348123648963656518052345984538793034126547354083895647022718809952588236755935676954749381564779251394945102055467027224855323404306262903929641474698310201574311136961641221866739754629924107084593499032598288967276517856554581918348562142707595486831629832160345311899548603429401960e+308 -1.192731785505317718773151347663651946654721575861267422168315111934018077347187057120877295246677300357160524807135680977354004710306616774000597829735970777853187027686036984942271509489736946227114696223211457331131490117786782573619168687962586203957778298328972328397373330177940911432585526533362473963520e+308),(1.273669752012565896872442118329794245882115291324275131760790572974216888632329377277368888725885569443454414052341285608257915795580510018669698204630149061437632044591501704352505885013910463718714082618397436699347659237805607846451765692114749817430378976442912202509364846192914395344526906810187926370360e+308 1.273669752012565896872442117921766208099490564989835165238753026243923858406180777883831435259286728647275001693148864021901494716313438569432180934179512680153408251160528237938494679369698553488933581936270684265205709776878741857242861573329307891639049522414719817752563080197478342493846862114464722862080e+308),(4.348698031118500293356939826204854253755611275266060808197408562790905354031988095885571167041548821170187615438985900088338254936030036648649824027085769630260706879546811346050573431104443590142613788875390993365370357134175193199993054561007120134709926089160347023869649920000000000000000000000000000000000e+275 7.584797147358275431687153337161550029396614895020673450781353265658085722085182330495300271012594592990972511841319241443106766912790602620281702040420482472074593374749018180445824791878136277197803002404537303601359553731252627087844346839158262890578582494613783915859950336257543406385162826377007153422089e+302),(7.751844584065377911004410379391944949515175542860526727399802575756419682783206669292183092698745471188396194702949654404512939845099695915498775903607151318078561409589544204711951022890876717884887060810676303250248230855320866570254906840209747521245185303998787953611358969485899700469842490184055568437525e+286 -7.751844584065274070707238308497690195048945586762631001337032674694682777881818005190072749323022635273527386847370336839703067195328696854947914245339418315407677885439531540618864838467178524866978756557721821129464216092853552880099228832595618781761192015901307665221071095086950963200000000000000000000000e+286),(1.231739013028853038622172477305951215433877205875049193404163751968995168591156196697780452718638277210564608673878772014462472450436921206369287716175362676931138190242831431148461555327319621843259635713986491773648800314208628388370903898708497221032770505694195364001102560834771835276906886593131008000000e+303 9.348131558758276459099137955989318221069995879325794574232215573284762190830931425231368081407891053153659272827528574766667941499499522162858788132117520816612504278376255639186422639726600333428810314906839548541983078101129090051730575550463594374687887398370176579957280262184201994672454848306599229918047e+4),(1.192731785505317718773151348123648963656518052345984538793034126547354083895647022718809952588236755935676954749381564779251394945102055467027224855323404306262903929641474698310201574311136961641221866739754629924107084593499032598288967276517856554581918348562142707595486831629832160345311899548603424985680e+308 1.192731785505317718773151347663651946654721575861267422168315111934018077347187057120877295246677300357160524807135680977354004710306616774000597829735970777853187027686036984942271509489736946227114696223211457331131490117786782573619168687962586203957778298328972328397373330177940911432585526533362473615360e+308),(4.803897128221510709114770347448399948906962738556917912993461797510995359869327517378420887905147944762964353454085089233368272268620798184963495228352026158371254148852047718394827431767858587480488514024930394588112765567336276499697236754786932525286542450397551621002470400000000000000000000000000000000000e+275 6.766186976372761390527820550881929029679390609870817400258670212133188367098494453971807120832557063089012730864441776380153264415868890334016012247362271922362379258417803950314736173092939444110692563527389076890518059031454529574161162984913173911810756697431763524756795290119063682033289453241841534945641e+302),(8.092503924008761553116120049153038027736113893412679168649812088540055140248634084326553800951563612191309664198360310714767639980450795195801040177428222724363676403569517782809786511814144026001095191447849761757517925155357769499157941952837361236085318319564107531831046752943427210217450818179215731362496e+286 -8.092503924008644442045347046387703058809335385299433260724861910358880886589393751918927769337893807890934884309577974423011767203456367140512412241572215964242743626628041099077122032572820570284499574051851731682229776913771718979496967510974218351801461935267717241718904511622223308800000000000000000000000e+286),(1.160845292641875222680965833415391520075242790734741833119266293025869204773100144941858244706369246937798219772327263066091699776634354422482764495485508626457950156238353562125496781788427640993717789108972585291984776498474047068488346162674403341201324295659064307279060578466177235677821317386084864000000e+303 9.371384764126814410109224916492408831718704545660060290565493455926297754056898366069349461503828051205174278063113165516642961885867118992051457601326852433595658385196646898104379596260275089456596826506947176058406676054091508129564951978781682799989615172631275955581430006101734166158375519950916068560193e+4),(1.461454805005574291846470706473940987062219731448431596525507967661597984548025453685230203974607160332079636007716697304573037028540708656632818598545256194182636188090059666942895861995180909498921503193145809528559303162121691587909899237526854550542244360269474909188522393600000000000000000000000000000000e+278 -2.171311613054832278855658789450470448978465449663502612393456237944520745612260884161812993005048989134069423283962469749093677573799720663923862400867894367861144850548105841068743668244904016750201102578679061266349974057187003279038279631724156020578452823541695510606121816355429028892440863218825647298202e+5),(7.751844584065377911004410379391944949515175542860526727399802575756419682783206669292183092698745471188396194702949654404512939845099695915498775903607151318078561409589544204711951022890876717884887060810676303250248230855320866570254906840209747521245185303998787953611358969485899194008704948498074262975336e+286 -7.751844584065274070707238308497690195048945586762631001337032674694682777881818005190072749323022635273527386847370336839703067195328696854947914245339418315407677885439531540618864838467178524866978756557721821129464216092853552880099228832595618781761192015901307665221071095086954342400000000000000000000000e+286),(4.945622449930816259344276944944095996224244602537887522659534574016404966152981861783158106598798693942564527642484734180318464045015602359447078066825610304883906186883082093519274363832084159581702691657080040697395815548433114884696683598118716465029693784341222014003200000000000000000000000000000000000000e+271 -5.667979520496846678757317153521169277349888971289159661151263910734913476665570094535134306412920269332322713596419873073207385457252715532694700974427973221999514182095286385459745549515203185336174354432043132745190392684327500016170029244286713910694047165345379604065941991482030336099909716745155487131379),(7.751844584065377911004410379391944949515175542860526727399802575756419682783206669292183092698745471188396194702949654404512939845099695915498775903607151318078561409589544204711951022890876717884887060810676303250248230855320866570254906840209747521245185303998787953611358969485884766149700413434736699264877e+286 7.751844584065274070707238308497690195048945586762631001337032674694682777881818005190072749323022635273527386847370336839703067195328696854947914245339418315407677885439531540618864838467178524866978756557721821129464216092853552880099228832595618781761192015901307665221071095086947584000000000000000000000000e+286),(1.602086702505875052828058209956944090971186546265308230346003427336038995472346201009268471106816443623124466752676900239242532230039433199588163137589484766219214810834118823885182808409068729660244435579146417495788524051337841667842339776235861428015337282936443096291829596160000000000000000000000000000000e+278 -2.249653308998533878348712467406252471988251027358183400452160371801668915118676668735841008973392710799993404138900187657998085103323562553449718764181139392935320564865493198939412491250709408902878781173057278505355763972316820824353117838028994156163295539093593268647488047156437723293195060719992542161302e+5),(8.092503924008761553116120049153038027736113893412679168649812088540055140248634084326553800951563612191309664198360310714767639980450795195801040177428222724363676403569517782809786511814144026001095191447849761757517925155357769499157941952837361236085318319564107531831046752943427536382346183616475115990585e+286 -8.092503924008644442045347046387703058809335385299433260724861910358880886589393751918927769337893807890934884309577974423011767203456367140512412241572215964242743626628041099077122032572820570284499574051851731682229776913771718979496967510974218351801461935267717241718904511622228172800000000000000000000000e+286),(5.368876380019871404402004306998876470418653301073865472201340016513988420684905619288742833197486910980913086375089351888788553967513758220576693356399980902613918316834790947738634591999738763272909831870978558119237252261756717130278840581467925438795303259013746636544000000000000000000000000000000000000000e+271 7.151032675575857184117386871048908642879161599340411449492924778739063388575554982635882053855144557072589264043305424790671977034351722250259299858256351470646091009400539632576461325723621529276833530313226237575450451711192544101057079153330411981351211644242396273255994763178078082919809452905178595392966e+3),(8.092503924008761553116120049153038027736113893412679168649812088540055140248634084326553800951563612191309664198360310714767639980450795195801040177428222724363676403569517782809786511814144026001095191447849761757517925155357769499157941952837361236085318319564107531831046752943411821551874437245295334440428e+286 8.092503924008644442045347046387703058809335385299433260724861910358880886589393751918927769337893807890934884309577974423011767203456367140512412241572215964242743626628041099077122032572820570284499574051851731682229776913771718979496967510974218351801461935267717241718904511622220134400000000000000000000000e+286),(1.273669752012565896872442118329794245882115291324275131760790572974216888632329377277368888725885569443454414052341285608257915795580510018669698204630149061437632044591501704352505885013910463718714082618397436699347659237805607846451765692114749817430378976442912202509364846192914395344526906810187930906320e+308 -1.273669752012565896872442117921766208099490564989835165238753026243923858406180777883831435259286728647275001693148864021901494716313438569432180934179512680153408251160528237938494679369698553488933581936270684265205709776878741857242861573329307891639049522414719817752563080197478342493846862114464725483520e+308),(1.231739013028853038622172477305951215433877205875049193404163751968995168591156196697780452718638277210564608673878772014462472450436921206369287716175362676931138190242831431148461555327319621843259635713986491773648800314208628388370903898708497221032770505694195364001102560834771835276906886593145344000000e+303 1.175453155875827645909913795598931822106999587932579457423221557328476219083093142523136808140789105315365927282752857476666794149949952216285878813211752081661250427837625563918642263972660033342881031490683954854198307810112909005173057555046359437468788739837017657995728026218420199467245484830659922991805e+5),(7.751844584065377911004410379391944949515175542860526727399802575756419682783206669292183092698745471188396194702949654404512939845099695915498775903607151318078561409589544204711951022890876717884887060810676303250248230855320866570254906840209747521245185303998787953611358969485886831390495761172168632023686e+286 7.751844584065274070707238308497690195048945586762631001337032674694682777881818005190072749323022635273527386847370336839703067195328696854947914245339418315407677885439531540618864838467178524866978756557721821129464216092853552880099228832595618781761192015901307665221071095086942771200000000000000000000000e+286),(4.348698031118500293356939826204854253755611275266060808197408562790905354031988095885571167041548821170187615438985900088338254936030036648649824027085769630260706879546811346050573431104443590142613788875390993365370357134175193199993054561007120134709926089160347023866634240000000000000000000000000000000000e+275 -7.584797147358275431687153337161550029396614895020673450781353265658085722085182330495300271012594592990972511841319241443106766912790602620281702040420482472074593374749018180445824791878136277197803002404537303601359553731252627087844346839158262890578582494613783915859950336257543406385162826374234798258972e+302),(1.192731785505317718773151348123648963656518052345984538793034126547354083895647022718809952588236755935676954749381564779251394945102055467027224855323404306262903929641474698310201574311136961641221866739754629924107084593499032598288967276517856554581918348562142707595486831629832160345311899548603429247440e+308 -1.192731785505317718773151347663651946654721575861267422168315111934018077347187057120877295246677300357160524807135680977354004710306616774000597829735970777853187027686036984942271509489736946227114696223211457331131490117786782573619168687962586203957778298328972328397373330177940911432585526533362476236800e+308),(1.160845292641875222680965833415391520075242790734741833119266293025869204773100144941858244706369246937798219772327263066091699776634354422482764495485508626457950156238353562125496781788427640993717789108972585291984776498474047068488346162674403341201324295659064307279060578466177235677821317386103296000000e+303 1.121458476412681441010922491649240883171870454566006029056549345592629775405689836606934946150382805120517427806311316551664296188586711899205145760132685243359565838519664689810437959626027508945659682650694717605840667605409150812956495197878168279998961517263127595558143000610173416615837551995091606856019e+5),(8.092503924008761553116120049153038027736113893412679168649812088540055140248634084326553800951563612191309664198360310714767639980450795195801040177428222724363676403569517782809786511814144026001095191447849761757517925155357769499157941952837361236085318319564107531831046752943412617335513409870828578916254e+286 8.092503924008644442045347046387703058809335385299433260724861910358880886589393751918927769337893807890934884309577974423011767203456367140512412241572215964242743626628041099077122032572820570284499574051851731682229776913771718979496967510974218351801461935267717241718904511622215116800000000000000000000000e+286),(4.803897128221510709114770347448399948906962738556917912993461797510995359869327517378420887905147944762964353454085089233368272268620798184963495228352026158371254148852047718394827431767858587480488514024930394588112765567336276499697236754786932525286542450397551620999654400000000000000000000000000000000000e+275 -6.766186976372761390527820550881929029679390609870817400258670212133188367098494453971807120832557063089012730864441776380153264415868890334016012247362271922362379258417803950314736173092939444110692563527389076890518059031454529574161162984913173911810756697431763524756795290119063682033289453239254433373260e+302),
