L,lambda,d[000],d[001],d[002],d[010],d[011],d[012],Z[000],Z[001],Z[002],Z[010],Z[011],Z[012],
6,0.43,9.6454501e+356,9.6454501e+356,9.6454501e+356,9.6454501e+356,9.6454501e+356,9.6454501e+356,(5.787270043998414121834826073067473049570398408974499836155165386064389479073738103993211917296569358733624573967100898326175947865692025328396860305251357066125082232767568725957637831881701857169397963612719129028099830005798399970278288492497461508424059232169383599580687339593071574537771992918071772160562e+357 +0),(1.542778405600309366374117937243778129199444983973927771697594743525177769285269996833389271872442415376858749796541359762457157512177890379186025888506795419681778001426532973939625560328885166033723987606224800157749275888210866338335592565989116843667418523989758141594939191913778335693196302300646340378607e+347 -2.420581651223437117841414929460785155716810118078143737629784391710774342723438051665138848659438198238890004329304903516830170636468388287938475937008757327522143935108554344341410623267563351599476973186785827228607525686358864723158126767450664844997597199647473294726528172694361580527875455302855391669166e+320),(1.542778405600309366374117937243778129199444983973927771697594743525177769285269996833389271872442415376858749796541359762457157512177890379186025888506795419681778001426532973939625560328885166033723987606224800157749275888210866338335592565989116843667418523989758141594939191913778335693196302300967870738819e+347 2.420581651223437117841414929460785155716810118078143737629784391710774342723438051665138848659438198238890004329304903516830170636468388287938475937008757327522143935108554344341410623267563351599476973186785827228607525686358864723158126767450664844997597199647473294727112773349293941695156929235941904877029e+320),(-4.453622163009831978870421145193643938974915358839222964479491369226573750123237727021722784827235287450561915387392479888684829028239016589084804968404811457206722461576418065558108159639961829869783004511636448081167580594960876730006926153295580880750770973251315676284289025320406025964680568300005933378744e+327 2.642998007252279221968482527293514915484655524013259779266701691877814157255536227583899296542317608339038631223611258596971385208008865655862152673614466681003763666265950073378678462091630185702267253603940519752315091955564264079090971670713516040165005471123603189874210386188402265733676620318389721648604e+49),(-4.720436054861465346606615111573472634618176926596449918106948672308754860714734845593938488041634021373964543382926667211298027145593015486428180489488282142419636713230321814113133291518857404061900132801953846955110802468013904845110572530994423647744431674249918909556914911844105243563747208544101427087557e+320 -1.625757564594923551616684535215616397288014237998711080512730364430930471843818303785223711519951270533874128276358289796208595513193669424699299945411999243043116752867570192643753964112276232336540621875548591101031645800082915938117933831764411797502028071100545836684382199406561869232108059832801368049163e+347),(-4.720436054861465346606615111573472634618176926596449918106948672308754860714734845593938488041634021373964543382926667211298027145593015486428180489488282142419636713230321814113133291518857404061900132801953846955110802468013904845110572530994423647744431674249918909556885681811358625505383134847447101427164e+320 1.625757564594923551616684535215616397288014237998711080512730364430930471843818303785223711519951270533874128276358289796208595513193669424699299945411999243043116752867570192643753964112276232336540621875548591101031645800082915938117933831764411797502028071100545836684382199406561869232108059833736729097054e+347),
6,0.48,2.8907085e+376,2.8907085e+376,2.8907085e+376,2.8907085e+376,2.8907085e+376,2.8907085e+376,(1.734425124851853109446030496955573481837573076586104221949864964795751560406866679884238029421912980298310962749488668673228725476872182291515007068915436743141679085998855481414196642158654939558995648845782673952222516525277541364329549476497711306031090376232427097579518967608665263331005392592305013180335e+377 +0),(5.891202834398745550264523021107606833862297142693152705449373350612799947561849824641664760163479222764137261072289702596720712227237737577171949708358649331304424686013153495860654527820182252901014637885963414769648729502959185006601868458989917651522695995190694067715665880146999747857158113906114007245453e+367 -1.246011609665276204957007515944630443031315346156764968767397842350343590151787294006066648763527998559329056210226500018615438913327086394381026824865823569197644335676502094025943637804792205411859793067294510290368031007928784193667015429841718247329948479145884064374885559354048268470489366735201646129717e+341),(5.891202834398745550264523021107606833862297142693152705449373350612799947561849824641664760163479222764137261072289702596720712227237737577171949708358649331304424686013153495860654527820182252901014637885963414769648729502959185006601868458989917651522695995190694067715665880146999747857158113906232631010789e+367 1.246011609665276204957007515944630443031315346156764968767397842350343590151787294006066648763527998559329056210226500018615438913327086394381026824865823569197644335676502094025943637804792205411859793067294510290368031007928784193667015429841718247329948479145884064374900656924181872828774380263650377122894e+341),(-1.470084124424175836489484936736564453853237796292392359101868957157943261195523261695428090760669735224047633419532267503799813352744069907180596195196218925658294086667701377868430273240897280662842248324824780172389310785438316430868798181207071750051734818350594181797777144203826161193886247221341192736726e+347 7.920975025980642713061696238826043963465937855626561306304718740569345124256883385452805869386309364510925155169922098587287241742948872324580329424727503436867563861304421971733605538144843491671041899361515590845671389852754766949988490442279068484856623544851056875098706626682935701064301342077341926792508e+68),(-2.443268103523095357172990566921306788142167228287487979313043642575261037120762171397097167186100383357234118125996059415289089532353681438831178817718503416409232973170798795805574957631111598410388349507116292684484602236040157797867901059258373602416905457523709432957541266314513971933381487957773953045678e+341 -6.304996003355493655113554602449584305205953570876447603164619347517952785924824138793801655439032140911984025168890878717577465261790650827304579791787000935231799745230878566549652862145403291939472761809937595159871523011844884039362062906301362362152185907333118554924077046999106841450925416580705479451378e+367),(-2.443268103523095357172990566921306788142167228287487979313043642575261037120762171397097167186100383357234118125996059415289089532353681438831178817718503416409232973170798795805574957631111598410388349507116292684484602236040157797867901059258373602416905457523709432957539109518780599882197914596566991475224e+341 6.304996003355493655113554602449584305205953570876447603164619347517952785924824138793801655439032140911984025168890878717577465261790650827304579791787000935231799745230878566549652862145403291939472761809937595159871523011844884039362062906301362362152185907333118554924077046999106841450925416580942726982049e+367),
6,0.53,8.2320068e+391,8.2320067e+391,8.2320068e+391,8.2320068e+391,8.2320068e+391,8.2320067e+391,(4.939204078181635652533514385592366024670495278797395034043646118537154351425092944123612833138259442194439921199120714701857980796811123689019156400902199102996362248045017032564251977517954861702799822941677395274422921542478221536731501294857250328605408477131960142137611670598025799510436449442447869951256e+392 +0),(1.282790202097407734920025891432964523696571698021348770026498802831417456090470995594805973209398308687884274044678855130398612235348234675653211459022314105661827410451322825970781288169163778028412418024980601079803060033049624718591632403570429553035825690515502674258671725919161655229177734602879397406872e+384 -3.337211067752780483322416253317787899590183527737512976189193083030985033648092087339422492214122191616814477423966294651963299717855126867469133729153073710362841932062860913658260008160174826422241986043989106080080727846173901378282108941521334410929725871167923308545008323273830640064726210975521627635708e+357),(1.282790202097407734920025891432964523696571698021348770026498802831417456090470995594805973209398308687884274044678855130398612235348234675653211459022314105661827410451322825970781288169163778028412418024980601079803060033049624718591632403570429553035825690515502674258671725919161655229177734602882311410210e+384 3.337211067752780483322416253317787899590183527737512976189193083030985033648092087339422492214122191616814477423966294651963299717855126867469133729153073710362841932062860913658260008160174826422241986043989106080080727846173901378282108941521334410929725871167923308545012694278838147955135779764811980553247e+357),(-5.356061714331194560938718351291375032749425934616125901721705241965581045853002304693781381886564007494685429200596651235391817902464198281338983318086170777330351129640158408842191089007990240702568588792186095284934567168679868441319686063979522107380319269505994489190201946089881646725714518902075349732477e+362 2.255693347087566980390921649871966493488466226127546588517771363641582562987697568826762198587050325391307388216591796944963515134996016379414644289646994218487065820547477537796392065988071440054471303851808215092970277177746353053868852871448986821778012623696239232419233367061076833652975582351478841246955e+84),(-6.569835312684038577758246747817488520911849102731349105744734160820730768482368416429676709843752603535115031865224831815893725326139565521287200836271422557213964238906928040880791996540171359632463861187873423380340414389945005053914088220236176013050725070406054698383680928343510696841929941903790345901226e+357 -1.375551863895172972511770067324359799246667025616941413800175428687634150285797481657750580234412502364151650238241749887757553219898933367116510794567872331669607409791362128722585449146930711656476190356107104730711011714028672757123137547967023879237953229118499495623458763501951940929455427125096665817196e+384),(-6.569835312684038577758246747817488520911849102731349105744734160820730768482368416429676709843752603535115031865224831815893725326139565521287200836271422557213964238906928040880791996540171359632463861187873423380340414389945005053914088220236176013050725070406054698383680685509899168625796076971051992961363e+357 1.375551863895172972511770067324359799246667025616941413800175428687634150285797481657750580234412502364151650238241749887757553219898933367116510794567872331669607409791362128722585449146930711656476190356107104730711011714028672757123137547967023879237953229118499495623458763501951940929455427125103950825542e+384),
6,0.58,2.2167037e+403,2.2167036e+403,2.2167037e+403,2.2167037e+403,2.2167037e+403,2.2167036e+403,(1.330022209219141021279810452790070243821060253086493807103884438942490460611553607610818922915970776802487735477815512732389367038426349279178354416265389004467098936753380456428630161250490508914167702936443170169516810368898647498245150337128570898602813030959488021989643710482907699378574421989999581320343e+404 +0),(1.823726028779365031762335138763848256700773534291997279895435463297301803103437104605267524089346592947865879051611632501284995463809406096900413943661074254645839459606921507159680136447146023528707854100655182555509430775165289819689261605832254083634641803201613152198101506993345283110816853446873725849744e+396 -5.518538028101884180252695425794103983458487288305810267574123650602591461413430374742004932510887569664477089622361184702618087494962111960872028506514277971716031155309026332268171680332138155544520454656561405526944473309150091058083595295371206825210308703091968913194269169555508226985726937732479852803314e+369),(1.823726028779365031762335138763848256700773534291997279895435463297301803103437104605267524089346592947865879051611632501284995463809406096900413943661074254645839459606921507159680136447146023528707854100655182555509430775165289819689261605832254083634641803201613152198101506993345283110816853446874460095287e+396 5.518538028101884180252695425794103983458487288305810267574123650602591461413430374742004932510887569664477089622361184702618087494962111960872028506514277971716031155309026332268171680332138155544520454656561405526944473309150091058083595295371206825210308703091968913194270504547405677554528434621046208773386e+369),(-2.031017337676715618662055682728378477005855132573651899530909399228041616204514816522639620808237517253874773063431563316735359187610511259296878753252166559629006191429353586695570028941254908336228370218332381757114570988556338754127972754911702238195697345211809374781340440566752231446430993705864699345562e+374 6.074100606749614796426150998674011966162176855359448384766494371749584698985992058065018032051843167601728455117147409486939976212431241133296922331331386832784757060335427817968639377347669408051342845034205010307939867590585207011998196856374972050881486643760806811632129255362004391985885131145733720641080e+95),(-1.090145111463567939331290232222827761050174067814308111727496459915810929961430832002138380807358614387216387813880906770935104642578848017747084905730287476760590343453357845682940973392123863850162935852471873797431262034823482883479065791314568258528716246541477247218408303330251906626616837038891458518968e+370 -1.944254374939193418672858862550047900712463074354514669335697232334117966760487869391695543572806792875996351859684943292948094062492881351823860295749889309270278567688481296686388758750809504437354567361934585503026342055009783214712672712865265681432892787825031223754395022903775115503482835089422380981870e+396),(-1.090145111463567939331290232222827761050174067814308111727496459915810929961430832002138380807358614387216387813880906770935104642578848017747084905730287476760590343453357845682940973392123863850162935852471873797431262034823482883479065791314568258528716246541477247218408296655292419373772829554448626739117e+370 1.944254374939193418672858862550047900712463074354514669335697232334117966760487869391695543572806792875996351859684943292948094062492881351823860295749889309270278567688481296686388758750809504437354567361934585503026342055009783214712672712865265681432892787825031223754395022903775115503482835089424383469716e+396),
6,0.63,5.1240502e+410,5.1240488e+410,5.1240499e+410,5.1240502e+410,5.1240499e+410,5.1240488e+410,(3.074429774747479804236045627409027626915937532735256993990215562391330808025448008333887022742070166178638444037586151344935417178672145569788242713804465822452324310922735532369720853301653586773195424798583509526469058994768019530035730046341377872541292569528118408039407158294264782660845879823639751396679e+411 +0),(1.685003423284269923845565880695887503550727369555025456272041168439131419429970626271850272108539303541982397151565064217220701208102401791945740663876898073794667959947149747078204387155284694635004668458826271317415071641819711859887873876454564604366725121425402736561323272384568196319918227998463193815350e+404 -5.768014320614894703639565774473339394532110568774145857728560727044866147986286136574511802750859076959727665517136065185235436993307733747728267898976674568228793609203674444059151147995717649370554153851880039773586417085146404615151953467494535949551997478431622747922288358127751728972523189821884106402196e+377),(1.685003423284269923845565880695887503550727369555025456272041168439131419429970626271850272108539303541982397151565064217220701208102401791945740663876898073794667959947149747078204387155284694635004668458826271317415071641819711859887873876454564604366725121425402736561323272384568196319918227998463372994929e+404 5.768014320614894703639565774473339394532110568774145857728560727044866147986286136574511802750859076959727665517136065185235436993307733747728267898976674568228793609203674444059151147995717649370554153851880039773586417085146404615151953467494535949551997478431622747922288626897120790309028456714957774615509e+377),(-7.040738783889736072326264924667470901098852501827198912043570769464791158432595282994829062319851920789307354335562000739222315825454140154432662240509148685716676073703360986106693527068136159728720876798744496888550877581078366637566495908007880842071580578371955042584082279582812740933964460955566317206894e+381 1.404066460752300343284483866973284903410875557111599138433575418001384542140996115040895811551517085312409880150121825665518817247527885204306059940281885613334171421262961936676087651780955367996008680366109467357116342058903451694402812947703184906562684351569144359023255580967884787495138832043087837703640e+103),(-1.142909035801947278014245887640849173518403875992472054530677557019570689873737783198616446492500796283008724554505453837520336251231590541668795349594376060084700129511404325536650750872505117352391424797496175246842559235903454946165718286627261502230556597565073907384471108280093186942271511798408298210745e+378 -1.777790941683331457472704950282211925743395572366433428961877281099076934445407925313810823805874837241042200376012008831949709644806755058865529311287017499314908692105402620979804905889975421518598369830618871600875414917005378872033224583034643926074785750156892930140771764957317677813415546555077841327705e+404),(-1.142909035801947278014245887640849173518403875992472054530677557019570689873737783198616446492500796283008724554505453837520336251231590541668795349594376060084700129511404325536650750872505117352391424797496175246842559235903454946165718286627261502230556597565073907384471106040348444764467301240966017642301e+378 1.777790941683331457472704950282211925743395572366433428961877281099076934445407925313810823805874837241042200376012008831949709644806755058865529311287017499314908692105402620979804905889975421518598369830618871600875414917005378872033224583034643926074785750156892930140771764957317677813415546555078244481758e+404),
6,0.68,8.3917525e+413,8.3917454e+413,8.3917507e+413,8.3917525e+413,8.3917507e+413,8.3917454e+413,(5.035049732566660484314307109875584294303383568036652901890482211025433358142054581674268630481349287768203386618144716708768579270703502202019757816568951930866885324219762610143306441228735472913043134878309919523882765500304104106239664178713502945127765744254917575700797007432084092578305508929782219473193e+414 +0),(8.892413482834959996863678434468236259971562147193427686566159518207253173827035696592973815856871288188616309248526063978990858910609153734289272390363359372771076756249420682608357495792043910315024873565117062211151329906058787443312639616840626183131901696366049575683985811449284350760583727611191259140063e+407 -3.421709238921109870683908350308216906140800610169631761762892292746668401431723013433539982957975979085453899846597835313920844306503286307299515476261284959086819544188050472364426665170676871823884323212097334199280927556709201068278361773454085511203030687198031013557265954503362323552214161528722027412944e+381),(8.892413482834959996863678434468236259971562147193427686566159518207253173827035696592973815856871288188616309248526063978990858910609153734289272390363359372771076756249420682608357495792043910315024873565117062211151329906058787443312639616840626183131901696366049575683985811449284350760583727611191488489925e+407 3.421709238921109870683908350308216906140800610169631761762892292746668401431723013433539982957975979085453899846597835313920844306503286307299515476261284959086819544188050472364426665170676871823884323212097334199280927556709201068278361773454085511203030687198031013557266000373334643353644393745139933454682e+381),(-1.811086691952953270677425657430004463397634482971375704649862741147804286363626517579103478836301512979572478250240019840430512167848665212299159040860188156523182101840619207996812564512021238958625831873826923556153717030931844170033330630065150069266015017216241786162397643477779895331410604937881553688029e+385 2.299465258820995109510124288465012246224790272897154466438915371858014964833365561467798014892959344169808534115778052113640009235274195348792945332659462970988519828871681145590741378650063522218877159270249962290516042731067780889758391680508235030655047044454741761734105330117064567616050884040024519893939e+106),(-6.797711868196172844209085395645218759233215652171599147656318713011311123826491350320928651758741580140026971731248861164266199610544212326343714088755576578452275943292818778360709948809804836081306876431165558734848579537143128479968537615061731665568096958373908875581774554471599576096198070271188247935192e+381 -9.259906882405919130608469625711955163886690232861125430854198833259168454044903714266708333716391688510998563487419902713707102076245536768349923241865534093922688189066767743550668514005696995791534439496532639667567620393601830992477625324284120885641666595671260841299047211098994586261982338661330841862791e+407),(-6.797711868196172844209085395645218759233215652171599147656318713011311123826491350320928651758741580140026971731248861164266199610544212326343714088755576578452275943292818778360709948809804836081306876431165558734848579537143128479968537615061731665568096958373908875581774559058596808076341093492830038539366e+381 9.259906882405919130608469625711955163886690232861125430854198833259168454044903714266708333716391688510998563487419902713707102076245536768349923241865534093922688189066767743550668514005696995791534439496532639667567620393601830992477625324284120885641666595671260841299047211098994586261982338661331575782348e+407),
6,0.73,7.2539385e+412,7.2539219e+412,7.2539342e+412,7.2539385e+412,7.2539342e+412,7.2539219e+412,(4.352358925639249567826833605578094396461244967962218822627856069409784936155733751713138346008403805012700083888823375300190585926576716897019304079770525373546461340655635157597139725759712712340810640513007719246757188478185134267939442048261232850058332869500885872458581076907116500497801140473410482397544e+413 +0),(2.087471777553983302296250566556141668414986432642019745511488182642992183214573041251738972826370559717099268277937053755135832114183838162441896529487720149343704316311802608978906693656945595331816433430240621512872271284067398549158742151879572630539973049138706987766136627365003568634480450208796678920420e+407 -9.124608019783815201104308505933745595297488923803649875231786746727329734234018329647104872324579385351868995101443915412527095391968260997033270940953977079296834900515767045965451736715081559466774873827812117234736936762885462647245267238678684144917494810906868140833061150907943049466769834913740166959148e+380),(2.087471777553983302296250566556141668414986432642019745511488182642992183214573041251738972826370559717099268277937053755135832114183838162441896529487720149343704316311802608978906693656945595331816433430240621512872271284067398549158742151879572630539973049138706987766136627365003568634480450208796704722279e+407 9.124608019783815201104308505933745595297488923803649875231786746727329734234018329647104872324579385351868995101443915412527095391968260997033270940953977079296834900515767045965451736715081559466774873827812117234736936762885462647245267238678684144917494810906868140833061191044168829293021288103105834745669e+380),(-2.559748131566786181574856994253655512382568766757277358403884782753786399207356013647822814576802436966305587963933798408051973780049854886262456954788849407730223930883854541867784183636703776676556871525611306135023600008267778148017262741263880367512225752626894209013169222770686808711221304180606168497025e+384 1.987686055749286504202535947712500476154597483921790372816840544434468108374707419464837932586873169668203716734540392025747259535938759749210627933418339216552976263697660990401411815985235706985576032017306923150874425545854418661795335607634265330193096446317395871341130011162667317188555773812330712960789e+105),(-1.816551655315094969894769222910293388293540863587666529432709650403986387123221322147534753478013307494497301787245761076531864590370480695989909050869860385777276656072249401869546252617031125365197665695249802207337736979385669066280840569891761046460369855297353178799275183102391517178866028075111387047452e+381 -2.142050556972774366328868890799157937191257796922658646479553177706504215233842072718797711248333748862726653509200810145120273089706639704219904194049075504029347978795351940160679242041897209186406229520244075032187335064218045623058745999365791586976812369865541889701838954128754445241376381359286417096116e+407),(-1.816551655315094969894769222910293388293540863587666529432709650403986387123221322147534753478013307494497301787245761076531864590370480695989909050869860385777276656072249401869546252617031125365197665695249802207337736979385669066280840569891761046460369855297353178799275183102391517178866028075111387047452e+381 2.142050556972774366328868890799157937191257796922658646479553177706504215233842072718797711248333748862726653509200810145120273089706639704219904194049075504029347978795351940160679242041897209186406229520244075032187335064218045623058745999365791586976812369865541889701838954128754445241376381359286480167328e+407),
6,0.78,2.1989383e+407,2.1989264e+407,2.1989351e+407,2.1989383e+407,2.1989351e+407,2.1989264e+407,(1.319359960861095231800774702598323790007619367966535953016661938842170287165753467685496374191002589993352455254071959630891257844597348079600947935391852357451030392186908086937011554716552057589118254111616900251674152228436472969193608569381456973353835159226725877297272600123933965287979911760613041300444e+408 +0),(1.495438944654791838844308156495509853424213703694220231861556625391181044894874371770617075906285744046174943565002410863783082581979100468074248416839770612778552467730887176824542116316028978324333949871254107413003666005674906459205347415547863373917446084580252579888337223772816399077010592835516372858535e+402 -7.605806995379912116832177770194421105651887537832182724525421225208204469865871839469559285188388281692880632890975694272723643914743406120540988618396229544542993002015610829808594409101818258959733322574468462040276698548459736683270937223655102557943159338959419284693523234443794815021336583166137332557865e+375),(1.495438944654791838844308156495509853424213703694220231861556625391181044894874371770617075906285744046174943565002410863783082581979100468074248416839770612778552467730887176824542116316028978324333949871254107413003666005674906459205347415547863373917446084580252579888337223772816399077010592835516378326662e+402 7.605806995379912116832177770194421105651887537832182724525421225208204469865871839469559285188388281692880632890975694272723643914743406120540988618396229544542993002015610829808594409101818258959733322574468462040276698548459736683270937223655102557943159338959419284693523246473673801327902167214899581704783e+375),(-1.320117422188632187900437106669197699481552168958682227756430317215470574175372738723312781098609953205478023158073581638128964839147937835270286086360287488519330976395446800678927927057880936016860073759606063931789151388916925342424560967853847521281276157676280709397644383581740300626371296826926410222041e+379 6.025407006919470720398806365003991004628266737278232079517506671312985370663830383323992623578876728894472255170815709578764884003472535079438607731484231777895376974019534633089113160543521045951151538474134033962920676101615803925567157613383619993877856156839921879219353868397763346994084813879563085733587e+99),(-1.516577820415602831140782805778622505289751960823895992844240106673447699338867610718521617635234913024971985538068802092274521585961591918354340050411383745313864800483514637371014326453858206980837596916056943269367721332377580719053554699824413437430505975335067465973357091967601400015581961067510591969673e+376 -1.510891921011835308144128253490017400517510075607873764614405607864796083152812859999307489500008948282625279692236559467728415327364535639751697711977742711344091779076970918414017272352716314375775815500554446300534106702794518792969288442774021188942552663447164431872772612938535260573933815039686916818169e+402),(-1.516577820415602831140782805778622505289751960823895992844240106673447699338867610718521617635234913024971985538068802092274521585961591918354340050411383745313864800483514637371014326453858206980837596916056943269367721332377580719053554699824413437430505975335067465973357092186326472493883153504760814681436e+376 1.510891921011835308144128253490017400517510075607873764614405607864796083152812859999307489500008948282625279692236559467728415327364535639751697711977742711344091779076970918414017272352716314375775815500554446300534106702794518792969288442774021188942552663447164431872772612938535260573933815039686935409800e+402),
6,0.83,1.3598953e+397,1.35988e+397,1.3598912e+397,1.3598953e+397,1.3598912e+397,1.35988e+397,(8.159332833924973698666772373212406667199913865801704082257292601856991996374506908843362453988985366750010170040585969128700869227023646240304356330635570640447826453808918134791830145412737892820527952809797099571791172710460520062724099062832387852850821847901514361195206520355403139156627075901935020577571e+397 +0),(1.947615733392019105382386389221800671652849867862290337835071149212189397646407535561211363279986613051238234097442570774597676803024660324259662903010153593602619239913581314049747152374859825994016130252045905331896996298614160887688717661948865431709363179275636466528658598220233252866804728096844601014902e+392 -1.192336821786004293578633948203325083163436327663832829639177240461764099912449902142843890999514067428428407089955786828370997745655324634333366976831864983705056536163020933478136711611622871374978517383146232311732154118996595512302315129543100507908894619218461263513639341936750149356186580796110784160961e+366),(1.947615733392019105382386389221800671652849867862290337835071149212189397646407535561211363279986613051238234097442570774597676803024660324259662903010153593602619239913581314049747152374859825994016130252045905331896996298614160887688717661948865431709363179275636466528658598220233252866804728096844606107492e+392 1.192336821786004293578633948203325083163436327663832829639177240461764099912449902142843890999514067428428407089955786828370997745655324634333366976831864983705056536163020933478136711611622871374978517383146232311732154118996595512302315129543100507908894619218461263513639342700638640481618863146777917314478e+366),(-1.446268343906072940587228194182841451255080108982917533318119256723965234722240877431569608532482234422739435025447537852535573346785668139841007357610790249150224277537120670813352620143013615037983327188885639210636093142708442655203605499778599996378879630120269751985080603012301187751179806969259270762967e+369 3.726299318438665736634528182517286620868171504967649259697875139280841323227684916772881675584831459637724384837940650026008371967824977466592798738302369175611321796634823959475158096168978842733088252172810850909814233389762915618201349516049544686534311801672561121424388873048668108467558173108515892839230e+89),(-2.380090065376827203058887866184345265066649135943399830640369333573539277415891000614644994658240094733603141038928715752107656333469553940332340718024373524218759886747597125228955030268903651089342679817318855456312858625838891065529846847653288263049879284372545247052568475246338227245781827504871523401089e+366 -1.936751493058766941339818910901230962927954911081143994606538421693287769857349200651080973436219428183484608377854051667665590667189726596479710317713304357111667038875697185782812091384938020710126078452405649979689934268842047251821162008071544349589359921437828423981212530209297992729508045591371999082012e+392),(-2.380090065376827203058887866184345265066649135943399830640369333573539277415891000614644994658240094733603141038928715752107656333469553940332340718024373524218759886747597125228955030268903651089342679817318855456312858625838891065529846847653288263049879284372545247052568475246338227245781827504871523401089e+366 1.936751493058766941339818910901230962927954911081143994606538421693287769857349200651080973436219428183484608377854051667665590667189726596479710317713304357111667038875697185782812091384938020710126078452405649979689934268842047251821162008071544349589359921437828423981212530209297992729508045591372010540339e+392),
6,0.88,8.5065793e+381,8.5063972e+381,8.5065287e+381,8.5065793e+381,8.5065287e+381,8.5063972e+381,(5.103901052179027426861194202055417516803464855131809884115978223866989400767160912264772074316327840940436934552174863925841443901671550526202680181490223750354676609304790384339958632144607843983957505158268680356733259641559754824161143749831327112901588882302206514373213695760393136200346584197416965593823e+382 +0),(2.327648715278220852959331563846366099851046826787751819320881817663094507722678194619559331508695892299947773068467003113080859107727017264527633996181627231669374956585868185802196267434412700488844044360038079401770964580051738330457393562488074512753113917557877216836916982178685978763690098396861265656662e+377 -1.784889335949164171544717659445825357400187890324036267619259026623993643958253407709147471461805314633643382095936237139610926270871175009030062792719033951422719123879431287250984928870501603148675249737426573063898556160206637065887616185791879025502988038521655577438745660520547800123107107930003528627946e+351),(2.327648715278220852959331563846366099851046826787751819320881817663094507722678194619559331508695892299947773068467003113080859107727017264527633996181627231669374956585868185802196267434412700488844044360038079401770964580051738330457393562488074512753113917557877216836916982178685978763690098396861268200922e+377 1.784889335949164171544717659445825357400187890324036267619259026623993643958253407709147471461805314633643382095936237139610926270871175009030062792719033951422719123879431287250984928870501603148675249737426573063898556160206637065887616185791879025502988038521655577438745661029399754779281794849993208841907e+351),(-1.666858600969182385097124026617359201311740063440073741437057983571965007228121043541610578331838978544910184551823352027295485973137327417857094786304008473493631732032112891778862131022795428806937030476025958247037511763739429273937380777091221528170242445169983418023907815514148176160585766109823465827261e+354 2.330909082791312238385626515125248978578459644672077778181607580717682957052501290153042782072988639320778573978647445207476750518218791569993493930121345562139236449951916997820698009545345794653173160011037751858081678450581545785648713819223982719887510129332684623430692163791661385077523878711937386595160e+74),(-3.565428314634162760694242351518375798871197341361831137929392726086433377123494465490684229673925199085635168559175138839955677302134247532457071190673218747562318671278760586503321106094411738619641416075213200472730456739933883581132331374006262329044448955604908905913952615703465898763154348664228197657689e+351 -2.278250932607663484130826070640290538600403607760755532536721819888854775789532789767196873777890094063382029976270919619802243090204600474464938453370751434654570773352384459815515018233718072314775888535190087041070545256874421719624567032329721653914638873493667432172397026132036436071627392117642572745810e+377),(-3.565428314634162760694242351518375798871197341361831137929392726086433377123494465490684229673925199085635168559175138839955677302134247532457071190673218747562318671278760586503321106094411738619641416075213200472730456739933883581132331374006262329044448955604908905913952615731735451799608497937560957669575e+351 2.278250932607663484130826070640290538600403607760755532536721819888854775789532789767196873777890094063382029976270919619802243090204600474464938453370751434654570773352384459815515018233718072314775888535190087041070545256874421719624567032329721653914638873493667432172397026132036436071627392117642580095894e+377),
