L,lambda,d[000],d[001],d[002],d[010],d[011],d[012],Z[000],Z[001],Z[002],Z[010],Z[011],Z[012],
4,0.43,1.1409861e+149,1.1409861e+149,1.1409861e+149,1.1409861e+149,1.1409861e+149,1.1409861e+149,(6.845916880929084308619358000841987143417927327460517128837984605430499636381927954668873293883295377397580426966286942498432230069767192773283796703796536416745041334997711259724123909995432207611488764513765212541204126168341758543027596747752131658277859118484256026173768896605223301305704750119622891768318e+149 +0),(3.647989339273837013485689133825869266845046729385843561228506904355917052280401674345975992634225255088322075769240883880206853712628479815155927789904645856768585428255853135115085590799642167750955666189125880977381795845392850748774716699914501763233567861185173060748186642794418552791565306263666507319833e+140 -2.106167627030634831779271531004921040806914550981349332386081962775448086650418578265529181623617032573595262879106879051990958587768645131408206849852910204293024471846977874118328210068616918264676638996206941193957536948774742785805701920493010861531800045829468401910009593681230807957219335226847309923943e+140),(3.647989339273837013485689133825869266845046729385843561228506904355917052280401674345975992634225255088322075769240883880206853712628479815155927789904645856768585428255853135115085590799642167750955666189125880977381795845392850748774716699914501763233567861185173060748186642794418552791565306263694958631827e+140 2.106167627030634831779271531004921040806914550981349332386081962775448086650418578265529181623617032573595262879106879051990958587768645131408206849852910204293024471846977874118328210068616918264676638996206941193957536948774742785805701920493010861531800045829468401910009593681230807957219335226909902810328e+140),(-2.806918153468657828192742801010232048643246996476926458871798615806107821053493352158118833528036945382489783874723525245294578247058555271705945001093645937424009577372470225315703838605493703224355421159441424253400146456456813442080523689363789619062153758379431991652309295406946981117174008246962412719209e+115 3.126473196610914347368258546895136967482695474591166955917530846842792498486783500771146762916604458267101543952270842392461959716478807158606554494089982381911092652880377103433374354896268912972016392311481024097056462195156729254914799260588134608678265041595452503722820431743166056736517553520209172235933e-159),(-3.262020485198130053187520631257737335511251926174997109273420684660238911571539504032599776686329662320485632558895382115561765130368835790517648061407450021707203668171684195033920273564409966846541847191838556343851289318951009638070138210545752966403853041756478251750912193283574992632493873806590897690114e+140 -5.649985215693642098564491732566067453924037758237753357745572372402120930605229589993576127119058112651379909874108408899717143776754834173804426430034351129710838984272197200715375044193106239975917667497397450771116353141502564632847568358360764045342861530071636599021647421886104493659715405474543619575076e+140),(-3.262020485198130053187520631257737335511251926174997109273420684660238911571539504032599776686329662320485632558895382115561765130368835790517648061407450021707203668171684195033920273564409966846541847191838556343851289318951009638070138210545752966403853041756478251750912193283574992632493873806602278214911e+140 5.649985215693642098564491732566067453924037758237753357745572372402120930605229589993576127119058112651379909874108408899717143776754834173804426430034351129710838984272197200715375044193106239975917667497397450771116353141502564632847568358360764045342861530071636599021647421886104493659715405474640354035853e+140),
4,0.48,2.0917911e+156,2.091791e+156,2.0917911e+156,2.0917911e+156,2.0917911e+156,2.091791e+156,(1.255074644506108773215505232108292879376212769550492356792864791362246196287065458749464000613709845082644802535403280249261335645621054648468523681106153917263012499019988068711968063945115597487836545436579812742559950705715280498266748391916608081293327328208301023442431724107507913195625955034916959895670e+157 +0),(6.196696675237934404332870425413099470276876289574847797628506806198507711625589457417973124873639868567607202682793736056514172226479974633140723401862106495436366999044990614468557877739968196259048104515292677535476041061799236074606664594715339962706340237197789265040880843358249072976429475022857279884763e+148 -3.577664493535080411849182493319400287852691845764682251647422815696231111805820190479257651652595181252544455740934114194879618957802191545514604752767924268215750939198284721208979758078366090781109770259053826733607546528882828583114303384209404825229099652961785441738914241648566964693782559339910737282314e+148),(6.196696675237934404332870425413099470276876289574847797628506806198507711625589457417973124873639868567607202682793736056514172226479974633140723401862106495436366999044990614468557877739968196259048104515292677535476041061799236074606664594715339962706340237197789265040880843358249072976429475022864917225672e+148 3.577664493535080411849182493319400287852691845764682251647422815696231111805820190479257651652595181252544455740934114194879618957802191545514604752767924268215750939198284721208979758078366090781109770259053826733607546528882828583114303384209404825229099652961785441738914241648566964693782559339922193293677e+148),(-1.750750790407082918618926511892832091127724927188418521769673384570647440628911969944250232979010563233583061639734092637058542599535501375006537517053272926691575597237598425370584312970720159276672334730274556601037209452587534834466407889812366529410298763042598075473627832737449800986140082850741669005069e+121 5.731821323635156843893337001219890577628485887710681461680701969492009475213493108055657203514049664962277037254784734178676659972682382107481579010699488116748947219011618736590400096378722393236335783154705642662532970711215077324497568085608423605529266346685782328988843474165551435705191604283428043859341e-152),(-5.423962898109892590407438016724475439859113542391814550210668779884144903393206289232936564340773258990808997815870748146288646019049502597167347243022316587856351490989131636255755632355474121210366527394352487969962943798831902050059137078555021387273296703528712898768335465233049106856161586775819119262262e+148 -9.394579317894867569441103060438995837089874981526483418178314942755498507329837533733938419786273639493174997498078761249677385519181989146712538207753592216704145943454369932094977490587748112573845515087717631311173764731007289976545585620548257497340226789286205320023050900636645817237727679364073122224592e+148),(-5.423962898109892590407438016724475439859113542391814550210668779884144903393206289232936564340773258990808997815870748146288646019049502597167347243022316587856351490989131636255755632355474121210366527394352487969962943798831902050059137078555021387273296703528712898768335465233049106856161586775819119262262e+148 9.394579317894867569441103060438995837089874981526483418178314942755498507329837533733938419786273639493174997498078761249677385519181989146712538207753592216704145943454369932094977490587748112573845515087717631311173764731007289976545585620548257497340226789286205320023050900636645817237727679364090306241637e+148),
4,0.53,6.8109502e+161,6.8109494e+161,6.8109508e+161,6.8109509e+161,6.8109501e+161,6.8109495e+161,(4.086570087505109264805483872440666160171790843359031921106878234883212917698464019063158117138617890078980338018945119822376390992351050046895509012052992239951906188850285429698440702965331254441486630852350743787000852072567255572421787365610523184388786301593828325483296147979371532093870524050380579935871e+162 +0),(1.179333559037286776778446484557864893708280311958931973076097571990349595624035214595686041780816266283296460055351248900541223512091599073592260732699603666600348790071685653631486262486135625235949449047009881565791593452040426493441522290165412736134300320423418304226042196747576332578377947974136721934843e+155 -6.808885477745369296761091387959395016133372040152191092991643564571219901093149453618518860115797919006291107039741187730295426347024130054601365664343114740301334542442136165172013818166130529404035008227432486374271387631182189875103282613754732043581505014680852717309962434259522102193919782251910148523708e+154),(1.179333559037286776778446484557864893708280311958931973076097571990349595624035214595686041780816266283296460055351248900541223512091599073592260732699603666600348790071685653631486262486135625235949449047009881565791593452040426493441522290165412736134300320423418304226042196747576332578377947974136922143152e+155 6.808885477745369296761091387959395016133372040152191092991643564571219901093149453618518860115797919006291107039741187730295426347024130054601365664343114740301334542442136165172013818166130529404035008227432486374271387631182189875103282613754732043581505014680852717309962434259522102193919782251914152689898e+154),(-2.834223010200643881743724074231635210050767354945457849174974610243302176164421359858768665134727908165661036806936793613723539865997811917100484105573394591146433540746387798868078982107354619870554737680164792065196770665844255556052646070086184976234288626910187327694068549153951975724287151996367118382215e+126 1.866302508032012587348116660448464773930849873536018644962993072779157018272896367268731715879852462452138577720268896428967431220800806584218969486663953525983802017358475029191199420160259972335344515172503201858621117819174853071624818347009597755223926845678419083504770930906005105831522328254039386814603e-146),(-1.010428748454025859174650083795321116172770799646903796154071818740512803142032131014578365847787484898826532022299582073617754019835944905727038934257122424600681115807025303773372165097596263742875465983148504394533588822594973314109233183312838342969373262441858813516976350384196892578906472711565564237919e+155 -1.750113929750605462011429577403478148479316396502075525002598643943758033086918514377163517709702513010601155257578949158065881140073459716620218909767454892407836029635577363828582454868308370142545705778690918873754565409962079597998391763659162219451810451698154610276121637961762084325322962258815113321987e+155),(-1.010428748454025859174650083795321116172770799646903796154071818740512803142032131014578365847787484898826532022299582073617754019835944905727038934257122424600681115807025303773372165097596263742875465983148504394533588822594973314109233183312838342969373262441858813516976350384196892578906472711565589263958e+155 1.750113929750605462011429577403478148479316396502075525002598643943758033086918514377163517709702513010601155257578949158065881140073459716620218909767454892407836029635577363828582454868308370142545705778690918873754565409962079597998391763659162219451810451698154610276121637961762084325322962258815713946915e+155),
4,0.58,3.8423275e+165,3.8423256e+165,3.8423289e+165,3.842329e+165,3.8423272e+165,3.8423258e+165,(2.305396401244705167889774238226630666463964062927779702806747850800499091838547489008388544729127270869404390851571571088530173110071450508826630299207697055618809539065348577489382368451647363865115565199701881903734861345827514003373411204214261989200053748602179559219289859267393306566797386103969836992602e+166 +0),(2.775935402060588111364712787082814326446208701576827983866323963711987447270997530121397744041730077606482038278106370028137057561410894389437219437053225107057107364291797885326157947184046824981073653963440182940915761811175523278656215480990967952460962278937688847577556071418470647607759513492366983076678e+159 -1.602687051632692595549462846724809361845892237236997516907783247542514281222794879641274790379255206551493309904473033618843968806810927031657068872093203977231882583538194752655711937484546887652025845088952562016616925515103411520846074761438843431244671095720579817675194628461726490319176414302504523021636e+159),(2.775935402060588111364712787082814326446208701576827983866323963711987447270997530121397744041730077606482038278106370028137057561410894389437219437053225107057107364291797885326157947184046824981073653963440182940915761811175523278656215480990967952460962278937688847577556071418470647607759513492367085583332e+159 1.602687051632692595549462846724809361845892237236997516907783247542514281222794879641274790379255206551493309904473033618843968806810927031657068872093203977231882583538194752655711937484546887652025845088952562016616925515103411520846074761438843431244671095720579817675194628461726490319176414302504728034945e+159),(-5.409893100398362073898973772798026340119466055585414272183793201836966693063990934960016106397687524619411385361520419488061820514419272323074936674815496907559571046244238060862595590243595036945181413241103631544932594696130515308340352059313754196337724211029391973864749933767249382563387125341406697410646e+130 1.052855326966318661860657841955488072257595995092522155712256735127772088293878510720340944016515428930301921404933627873598900164942631370642543484103369306838078503211231485722946195953263478345544632757855965841251774635169326071533407004918377196164754716575282544126232060746676629798338756671715237186915e-142),(-2.328932501825967207263906732949087599837354045950036270063388569209411765040976581838554393138303332665353342091657814519988739033443196561535811404905087217719519260879923557476876101635168278859470675939141189330519811048954637164526984887689038956079004538472979842434445474029948238307040334926550425693476e+159 -4.033829420561072185213239523675997587642919922029876477456527686271365358889447797437110749653018332143915578950520449771001245198008861252609014996426543224842077485687765643095543132052152095205745780564122519121635990412597355400101594532453700312582636971728555731179553329663882082509681246987653579147336e+159),(-2.328932501825967207263906732949087599837354045950036270063388569209411765040976581838554393138303332665353342091657814519988739033443196561535811404905087217719519260879923557476876101635168278859470675939141189330519811048954637164526984887689038956079004538472979842434445474029948238307040334926550446194806e+159 4.033829420561072185213239523675997587642919922029876477456527686271365358889447797437110749653018332143915578950520449771001245198008861252609014996426543224842077485687765643095543132052152095205745780564122519121635990412597355400101594532453700312582636971728555731179553329663882082509681246987653907168631e+159),
4,0.63,3.5849261e+167,3.5849205e+167,3.5849302e+167,3.5849307e+167,3.5849251e+167,3.584921e+167,(2.150955383475852381036434980900611037316507816817509485667906617422637914248834056608408748207365888020915017895275361875170639892698535826778047393180036040350474423013108169778049017611084828780972159550725364800839975941118633746859709193950920373208436428236839293687545584063865296448989635860348948179131e+168 +0),(8.388042008758574663062128665107575466345421191833637667816635902299881350672404604196122838452050976811103889100379719288801030292212555280081766606674593339222163399884933027539546820571990815924929326278588340339321647566779283180996456534113537252484702016692844964080445269360131113745272517288174463796998e+161 -4.842838311730653433593932272563825972688884140855570552950587682055032112176945764450588124950414713054301779435340639905077571605856630077156681290714486075389546002365764471561307302571336370921614266558715306923703289292976402072678778750328720049865211028217748097095966262257147217659784810128864054216353e+161),(8.388042008758574663062128665107575466345421191833637667816635902299881350672404604196122838452050976811103889100379719288801030292212555280081766606674593339222163399884933027539546820571990815924929326278588340339321647566779283180996456534113537252484702016692844964080445269360131113745272517288174568763812e+161 4.842838311730653433593932272563825972688884140855570552950587682055032112176945764450588124950414713054301779435340639905077571605856630077156681290714486075389546002365764471561307302571336370921614266558715306923703289292976402072678778750328720049865211028217748097095966262257147217659784810128864237908278e+161),(-5.346930741937820424808689362064587341925143143621545944022886558273047489870183061448225166319553993805041443152294921484359088540454285953723202282242243298395936831777462959241299557755207242212131405461580029250586129329110346523365538008967665556258631473568961684153161538395199560935255198470239308020361e+133 9.823234010154300951729563058378137838798737149985935773374435174661233236823709984115728857323286453067300795441439339828699101090437414257714992357374877772022293709530667564175432298649310674800859250549059070078205482477364099511427521542907081762695196575713259366591577340941313363107655730066398173237946e-141),(-6.895981783345978594348440269107833657691858747335534314295503504608337352015730189286157490537036594167868032798247028288072598037229215912900336225834555250240656434398463344858797659698104830793110746215131158013140362561102027524289356320224096819664983349203869856854856223205533626591663192833008236343854e+161 -1.194419081682466305053722413768146700692837439406080248383883622372577346971970144795596082520108583519970922668044766788355159356275182328420128642151615657652629134085622025469008407132368141313316494817904657218278750139289613559739788001919245111691765420772424343146181322955386180083888755597805210658580e+162),(-6.895981783345978594348440269107833657691858747335534314295503504608337352015730189286157490537036594167868032798247028288072598037229215912900336225834555250240656434398463344858797659698104830793110746215131158013140362561102027524289356320224096819664983349203869856854856223205533626591663192833008249464705e+161 1.194419081682466305053722413768146700692837439406080248383883622372577346971970144795596082520108583519970922668044766788355159356275182328420128642151615657652629134085622025469008407132368141313316494817904657218278750139289613559739788001919245111691765420772424343146181322955386180083888755597805239524454e+162),
4,0.68,5.1104912e+167,5.1104699e+167,5.1105063e+167,5.1105083e+167,5.1104871e+167,5.110472e+167,(3.066293476913869633773914529865535926532560157066677330688496180018768983220378488016843901834413294636766852749174835049404282446596185921134314010189012652051397844202290804551318152226965279931004641468188643382824440971447938306214370606220189117661457101572128883689507687834649663834502715902482124490122e+168 +0),(3.186350742695149145700155061551524983255046615409616604836024577908169721297725688035358923342050184625730981958063023545328266240459700063470880315271761352094880227276738810063702620830160922473603585383430530696428559597333124568431356486532594051854801622765083194901968001516017262269741288255877096671795e+162 -1.839640459027612855031795071730670322874099054818507177527919804254938534257764176807895839299933133256014496494522632632743445158837465856981991825487765335040649462952199496349423873666731147984376634958317588689262390160124629675426347960678708831146610564398062150847861248010680319424224514328997388678098e+162),(3.186350742695149145700155061551524983255046615409616604836024577908169721297725688035358923342050184625730981958063023545328266240459700063470880315271761352094880227276738810063702620830160922473603585383430530696428559597333124568431356486532594051854801622765083194901968001516017262269741288255877115040987e+162 1.839640459027612855031795071730670322874099054818507177527919804254938534257764176807895839299933133256014496494522632632743445158837465856981991825487765335040649462952199496349423873666731147984376634958317588689262390160124629675426347960678708831146610564398062150847861248010680319424224514328997417543972e+162),(-1.395759753930889570667577827624791787637819557165169127831673009230567176027302117958435860891819460897369215843428267953640588125049810015797359433464547814960650352314957410788569485594063210583827584986948113023102781372631173247595864583382392715123060711302266854529497243032238069118699737160549111664992e+135 1.400350681326568639895014790051979616539128946247827527927236502445798897090802093500762236888439501773117128507235589135218361775508402097959324248094902783932938448197296283471406490518371748110013758403795649617044369703350768285300614422981037471597058413568453279156262669943911237051758408499237170765080e-140),(-2.569423028584278694737116580115895485946021866061730122940729667270550643854466689129368387538598621970222399671683572968154644297867766607563665091242843259601687211334046604597403304176426628435801133259260581836657196184121603047479532817332676361045882983836956402128639022700197451043206326637285967735772e+162 -4.450371231645445402737615188440633277248971733999001673613154577154463308556851367261007535047614675869869345812852020749583597254113099878730768459474940940492225928797652621657498310267329565202558326001403917352405516850677584972603070230073863140006396967505721244274639768521444974886049347368324352977350e+162),(-2.569423028584278694737116580115895485946021866061730122940729667270550643854466689129368387538598621970222399671683572968154644297867766607563665091242843259601687211334046604597403304176426628435801133259260581836657196184121603047479532817332676361045882983836956402128639022700197451043206326637285965111602e+162 4.450371231645445402737615188440633277248971733999001673613154577154463308556851367261007535047614675869869345812852020749583597254113099878730768459474940940492225928797652621657498310267329565202558326001403917352405516850677584972603070230073863140006396967505721244274639768521444974886049347368324397588246e+162),
4,0.73,9.872003e+165,9.8719092e+165,9.8720675e+165,9.8720772e+165,9.8719835e+165,9.871919e+165,(5.923195934966559020374144620555328435812400922051580493436864971789060253093131915771311610938716072336658974305951812733850110836751562018264172484486640668438911395778740938043436430781150535917368380265644876478249144425203802226303356479985693304075554193316974669255162769946164668877030634623882673132652e+166 +0),(1.406734473940059146032011974538721872132918550398122149074570761847682989446841637168681975790954735015267037263988779915216223675085305682255501218283115087457330584177797125119993165028865106523960148224784839084743029922089769205886902425210264199854116908557043877960227621687525654160292353809055275465018e+161 -8.121785272076345443837285815186443602842928871009131726301047203563740143562736410468783365216363837073943431675986075984177285052692933061562318107367595545618391666795810021696472812627763847495772586150823539975823570722892641231474567302623984106031926511329331606718018268177186720350485128680884887098547e+160),(1.406734473940059146032011974538721872132918550398122149074570761847682989446841637168681975790954735015267037263988779915216223675085305682255501218283115087457330584177797125119993165028865106523960148224784839084743029922089769205886902425210264199854116908557043877960227621687525654160292353809055278745231e+161 8.121785272076345443837285815186443602842928871009131726301047203563740143562736410468783365216363837073943431675986075984177285052692933061562318107367595545618391666795810021696472812627763847495772586150823539975823570722892641231474567302623984106031926511329331606718018268177186720350485128680884936301741e+160),(-5.810656879405387803748123395106453488429211648970035765641400959181785024231815518783375074123458291013405974470315702260542443825449289147167763479064089638089900468260618320460250549671184651186026779375877531862955028966882658984976035552449566175169793045864804335731422920383306857056052039018560943031724e+134 2.705074229068704277434618587079112841051489713765196163449244663190183826308011000062154922160237554095051779571364917658976147985261827280699687962469500122111338782595541140946681449543241381031833775056772175636410797330211850122932320350028621313084907196812347149036596162238776847254790067561087705041318e-142),(-1.113925031659622374814214414601006748134051523897713939080299348747102369407936106792636412446191309733225416059591141330248110395527523288911837369958847743078156218199011951904850533441513528564850264707974094058501714417947026236412779926306527431528571172510866762796458426788526573366076107894480279926010e+161 -1.929374750657148617635218438559974681808536119244966477005749956587030129982228182222001377972860199074977009918611347294122863022829579503600156613309542332497628523638235415458394515436019902708333664853605237550844401072766814476940048445187758841938879990692520797132164707509692660032935403042566819518906e+161),(-1.113925031659622374814214414601006748134051523897713939080299348747102369407936106792636412446191309733225416059591141330248110395527523288911837369958847743078156218199011951904850533441513528564850264707974094058501714417947026236412779926306527431528571172510866762796458426788526573366076107894480279926010e+161 1.929374750657148617635218438559974681808536119244966477005749956587030129982228182222001377972860199074977009918611347294122863022829579503600156613309542332497628523638235415458394515436019902708333664853605237550844401072766814476940048445187758841938879990692520797132164707509692660032935403042566827719439e+161),
4,0.78,2.1824355e+162,2.1823936e+162,2.1824634e+162,2.1824681e+162,2.1824262e+162,2.1823982e+162,(1.309458495379998135102214096132047370633715810963442491571944997555053964589312329324104026535816688479579461745625788155193136450387146600799115739908507408541607100414011301088716499744198301218986942416102148832746749210705347427386693051250740380603966954248843854768073058244078932436505883342083342457884e+163 +0),(6.283561884489705703568841613185732850074543141876765929288898315333354252168991698298270532482298512052315369810302847947486077447545411397251173398775103748806326290730151168020883405296899505553522932401683494972352771735625848428770984212065569901656871206949963638468769380526307710254966863070206489727737e+157 -3.627816145480169568502337838118146309880569242580772902024319433404118407678639594207833478030257854085602582562029192869768078165162083718377453704330920925777599644192965626660415711137456547508084362392605138277325105633015342782500065139724264454853441026011287570898316605947183683250590258193472525595079e+157),(6.283561884489705703568841613185732850074543141876765929288898315333354252168991698298270532482298512052315369810302847947486077447545411397251173398775103748806326290730151168020883405296899505553522932401683494972352771735625848428770984212065569901656871206949963638468769380526307710254966863070206497736069e+157 3.627816145480169568502337838118146309880569242580772902024319433404118407678639594207833478030257854085602582562029192869768078165162083718377453704330920925777599644192965626660415711137456547508084362392605138277325105633015342782500065139724264454853441026011287570898316605947183683250590258193472537607578e+157),(-2.609122700315209309933821710992639424297253196013487537569339593695587608237794319277442280456982629703527379826016285620052079027026609979618974881368527580409129529609994790123707247738119018264451005649073873007403898978591724262830302859380629927271768718219276675263287271786166541080228258090696980830845e+132 5.980187839096888242744527680917039790052302777820052918686958395517659679417877030882480404567319548769434222306406840139692701783780267564634614007601048402396713988312821186862283393669337861951456415804613871727602418832946787508967128082299046055843649562407676015912033883391420508671617400593747469601097e-146),(-4.892099074624024807918318242432074343880463628704349598824070585794473091175937861928057368415223651535631236748996707203648386118739802919557559975298539228752248134842686943200716281479838199714333656745063636781384188708073248934088588094189034889573603159639793677459569117767759097529643840032356640133127e+157 -8.473364152907194111192549842145658394729950402408156622130252044794240018630616068429902116689656045533967753147316247801341944236256829372965548940590815185304701133418688508401420134035618056038683318480973359565536630892295990176993774684845454040131921132537513319802571506528600004308084224589674296181650e+157),(-4.892099074624024807918318242432074343880463628704349598824070585794473091175937861928057368415223651535631236748996707203648386118739802919557559975298539228752248134842686943200716281479838199714333656745063636781384188708073248934088588094189034889573603159639793677459569117767759097529643840032356640133127e+157 8.473364152907194111192549842145658394729950402408156622130252044794240018630616068429902116689656045533967753147316247801341944236256829372965548940590815185304701133418688508401420134035618056038683318480973359565536630892295990176993774684845454040131921132537513319802571506528600004308084224589674316202481e+157),
4,0.83,4.3978874e+156,4.3977331e+156,4.3979876e+156,4.3980056e+156,4.3978513e+156,4.3977511e+156,(2.638721613487593972955583847683103362309217657451055366293913002701836952858991867909202137227574890359272787590563404402249371918550882496088446032080466675145742802953703726160114009846643922029862207410001887610446258333116545964438445902808625702871901287598942820584857604123651816501762512963707842478435e+157 +0),(2.313358679513030007776356255061587588077039340096527885366685923023826761261336911313133815172018409837197645608257838154302264386813497395590725280845982079541439577517735225970440152460263233261918766525190712205748644790034013050281865682385669108276859762798888448749365569218275905152078993031564062178178e+152 -1.335618256349588448834425928776488449658156817697552605366637051494400453986165503233828343821817483615194019210280700497697270104976300373646973911686399133554321699956669162003738546577690928283090211950995035338617091473281669254836116815729973364682456526038784126067643553935054384042701373895719911605339e+152),(2.313358679513030007776356255061587588077039340096527885366685923023826761261336911313133815172018409837197645608257838154302264386813497395590725280845982079541439577517735225970440152460263233261918766525190712205748644790034013050281865682385669108276859762798888448749365569218275905152078993031564063705646e+152 1.335618256349588448834425928776488449658156817697552605366637051494400453986165503233828343821817483615194019210280700497697270104976300373646973911686399133554321699956669162003738546577690928283090211950995035338617091473281669254836116815729973364682456526038784126067643553935054384042701373895719913896541e+152),(-8.958894587611965761453828435450394921600024639155648568680895124880200757032942232987554006439531824571518119795015554942526073046104719802497598389022325025434249361814702567935203804720407166353878672956403844398846645573977103104298388714389613045237972153599295379634695869227130802143388346166076687953214e+127 1.205082173999057462834349555866174676631604088898986790696616797260082239853165310172610095955899667932264276362971410148176257016554947351039532116074773826877041127315220916485417005954312312962956500001085913214932760585670448015213453218299596317397370716141286218887611219743370485273046924965459857119048e-151),(-1.773155473550707462748234130192219450544658369837110076508384962587993157215759453135368489838526668188408844396568719990381253014895911464961952780376541309023693685333692897247390068150111883408590841434396940563910853426097692421100148247396732610744040006206880877683403401707388948501260799665267669231739e+152 -3.071195369904766983633992988044181712631646127510752996874188202581322805023034049693477972321429235429822551231806468966370287380029839780355383070517900055920374826786245428453204923331879042423041769721741261445344086025591253367236651650085757861948012498458315663725756000328925679064076401464052049700145e+152),(-1.773155473550707462748234130192219450544658369837110076508384962587993157215759453135368489838526668188408844396568719990381253014895911464961952780376541309023693685333692897247390068150111883408590841434396940563910853426097692421100148247396732610744040006206880877683403401707388948501260799665267669040805e+152 3.071195369904766983633992988044181712631646127510752996874188202581322805023034049693477972321429235429822551231806468966370287380029839780355383070517900055920374826786245428453204923331879042423041769721741261445344086025591253367236651650085757861948012498458315663725756000328925679064076401464052053518815e+152),
4,0.88,5.989796e+148,5.989443e+148,5.9900196e+148,5.9900627e+148,5.9897097e+148,5.9894861e+148,(3.593851701061515944976916898190712348036491707436194117575626424148654477617962704562840769150915535610865403689397170283198337374457715472114412681208230783694120335892775462050440162560605816818555835775668619291232265472126687172810234742787805624589376335225474651148096346147436130404115056062327005041495e+149 +0),(5.294813997938030102359213763168650935809008597715563133204081340158878302840314038983907919880919417551727538184028832223009365846888479071929859672111421692733255332637590219899786060218158590230819174786377183930056790268818627388246366658453551248929265445029518346996717651631944567151019467696101950218180e+144 -3.056962287023231881594991329907757277821466926737952400906949949613508678470755945353484118586276189585062617495464807189460645396505512233658487312486434478673576233213487133564755385174587110893839591451647041526864107000551750888693744499389942056938298774579710706474495298401046349858275862479018286266934e+144),(5.294813997938030102359213763168650935809008597715563133204081340158878302840314038983907919880919417551727538184028832223009365846888479071929859672111421692733255332637590219899786060218158590230819174786377183930056790268818627388246366658453551248929265445029518346996717651631944567151019467696101952494285e+144 3.056962287023231881594991329907757277821466926737952400906949949613508678470755945353484118586276189585062617495464807189460645396505512233658487312486434478673576233213487133564755385174587110893839591451647041526864107000551750888693744499389942056938298774579710706474495298401046349858275862479018290250118e+144),(-1.653485870395876957537041011102396532675425503190976399700814137418288968285516841417583220876970409956021653202020343375700543827131503546382835060911409512882685589881740792771130236734160055388672358695488635943902840998789573594567908273452876160786578793658241101817491161701269888965678910758165061846840e+121 1.641282126469300697362425967499370678888323886829642945517276746966497419660873431341810730263149341629494784806110035307232086715833058641463491878301403323028835948694433035745348476379301496009492113184846194481773114389737349206423046405087796977838132288505173817490989121362186285271121155109174809436042e-159),(-4.000786216122632905069244161266975929307127848808943307117314368635821245196767350697366804349359026575345139770525172344835048845282246003876903003041298705333967630405372868244613125330585500262541904891578733294009165511835229706233918858223619591516746014473180297799552237804792524243010195118366564858584e+144 -6.929564996512124850333245158044820353059992807446333889316789393534575266430748007751013126277190879109099809154261490001606401795091589944635364511988208967340541673588347321505414527418310919209634484093053917953281520642287338638235024033873365042346913286078639432708253108705745186947302155851186464839690e+144),(-4.000786216122632905069244161266975929307127848808943307117314368635821245196767350697366804349359026575345139770525172344835048845282246003876903003041298705333967630405372868244613125330585500262541904891578733294009165511835229706233918858223619591516746014473180297799552237804792524243010195118366564858584e+144 6.929564996512124850333245158044820353059992807446333889316789393534575266430748007751013126277190879109099809154261490001606401795091589944635364511988208967340541673588347321505414527418310919209634484093053917953281520642287338638235024033873365042346913286078639432708253108705745186947302155851186470529953e+144),
