L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
2.9053841e+164,2.9053841e+164,1.7529294e+163,1.7529294e+163,2.9053841e+164,2.9053841e+164,1.7529294e+163,1.7529294e+163,(1.2322708e+165 +0)(7.4422062e+143 5.6276782e-144)(1.0920365e+165 6.4043859e-145)(5.3083052e+143 4.9872396e-144)(7.4422062e+143 5.6276782e-144)(6.0205202e+122 6.7975871e-165)(5.3083052e+143 4.9872396e-144)(6.0205202e+122 -7.8007946e-145)
