L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
4.0211576e+83,4.0211576e+83,6.6632371e+81,6.6632371e+81,4.0211576e+83,4.0211576e+83,6.6632371e+81,6.663237e+81,(1.6351160e+84 +0)(1.1124499e+75 7.4674385e-225)(1.5818101e+84 2.4344359e-226)(1.0725999e+75 7.2239950e-225)(1.1124499e+75 7.4674385e-225)(1.3925185e+66 1.0160932e-233)(1.0725999e+75 7.2239950e-225)(1.4077304e+66 -2.9652388e-226)
