L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
8.7153151e+168,8.7153151e+168,1.6143748e+167,1.6143748e+167,8.7153151e+168,8.7153151e+168,1.6143748e+167,1.6143748e+167,(3.5507010e+169 +0)(7.0021550e+156 1.6215756e-139)(3.4215511e+169 5.8981720e-141)(6.6400367e+156 1.5625939e-139)(7.0021550e+156 1.6215756e-139)(2.0364343e+144 6.3956517e-152)(6.6400367e+156 1.5625939e-139)(2.0364343e+144 -7.1842061e-141)
