L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
1.189864e+281,1.189864e+281,9.9173923e+279,9.9173923e+279,1.189864e+281,1.189864e+281,9.9173923e+279,9.9173923e+279,(5.1561518e+281 +0)(1.3127016e+264 2.3547716e-27)(4.3627604e+281 3.6233523e-28)(9.7797531e+263 1.9924363e-27)(1.3127016e+264 2.3547716e-27)(6.5936939e+246 1.1989998e-44)(9.7797531e+263 1.9924363e-27)(7.5951875e+246 -4.4133861e-28)
