L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
2.0815824e+154,2.0815824e+154,2.7980975e+152,2.7980975e+152,2.0815824e+154,2.0815824e+154,2.7980975e+152,2.7980975e+152,(8.4382537e+154 +0)(3.7040265e+143 3.8536801e-154)(8.2144059e+154 1.0222942e-155)(3.5750491e+143 3.7514507e-154)(3.7040265e+143 3.8536801e-154)(2.3767998e+132 3.3831961e-165)(3.5750491e+143 3.7514507e-154)(2.3767998e+132 -1.2451947e-155)
