L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
2.4347612e+173,2.4347612e+173,9.550173e+171,9.550173e+171,2.4347612e+173,2.4347612e+173,9.550173e+171,9.550173e+171,(1.0121052e+174 +0)(6.8274371e+156 4.6221999e-135)(9.3570377e+173 3.4891875e-136)(5.8573332e+156 4.2732812e-135)(6.8274371e+156 4.6221999e-135)(6.7583722e+139 6.2360673e-152)(5.8573332e+156 4.2732812e-135)(6.7583722e+139 -4.2499681e-136)
