L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
1.3508949e+278,1.3508949e+278,5.8003818e+276,5.8003818e+276,1.3508949e+278,1.3508949e+278,5.8003818e+276,5.8003818e+276,(5.6355947e+278 +0)(4.7717831e+265 2.5737292e-30)(5.1715642e+278 2.1191888e-31)(4.2546322e+265 2.3618103e-30)(4.7717831e+265 2.5737292e-30)(7.9712535e+252 4.3584671e-43)(4.2546322e+265 2.3618103e-30)(8.3446674e+252 -2.5812556e-31)
