L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
8.3009804e+164,8.3009804e+164,1.6539293e+163,1.6539293e+163,8.3009804e+164,8.3009804e+164,1.6539293e+163,1.6539293e+163,(3.3865493e+165 +0)(5.7266353e+155 1.5466089e-143)(3.2542350e+165 6.0426858e-145)(5.4741380e+155 1.4861820e-143)(5.7266353e+155 1.5466089e-143)(1.8041555e+146 5.2306132e-153)(5.4741380e+155 1.4861820e-143)(1.8301263e+146 -7.3602296e-145)
