L,lambda,d[0;0;0],d[0;0;1],d[0;1;0],d[0;1;1],d[1;0;0],d[1;0;1],d[1;1;0],d[1;1;1],Z[0;0;0],Z[0;0;1],Z[0;1;0],Z[0;1;1],Z[1;0;0],Z[1;0;1],Z[1;1;0],Z[1;1;1],
4.5797367e+285,4.5797367e+285,2.7001513e+284,2.7001513e+284,4.5797367e+285,4.5797367e+285,2.7001513e+284,2.7001513e+284,(1.9399007e+286 +0)(2.1055931e+271 8.8593651e-23)(1.7238886e+286 9.8650926e-24)(1.7666406e+271 7.8728558e-23)(2.1055931e+271 8.8593651e-23)(4.5761344e+256 1.9232136e-37)(1.7666406e+271 7.8728558e-23)(4.9391702e+256 -1.2016072e-23)
